"PM03B","A01","Negative Control","N-Source, Negative control","","","","","","CAS Negative Control"
"PM03B","A02","Ammonia","N-Source, inorganic","","","","","C00014","CAS 540-69-2"
"PM03B","A03","Nitrite","N-Source, inorganic","","","","","","CAS 7632-00-0"
"PM03B","A04","Nitrate","N-Source, inorganic","","","","","","CAS 7631-99-4"
"PM03B","A05","Urea","N-Source, other","","","","","C00086","CAS 57-13-6"
"PM03B","A06","Biuret","N-Source, other","","","","","C06555","CAS 108-19-0"
"PM03B","A07","L-Alanine","N-Source, amino acid","","","","","C00041","CAS 56-41-7"
"PM03B","A08","L-Arginine","N-Source, amino acid","","","","","C00062","CAS 1119-34-2"
"PM03B","A09","L-Asparagine","N-Source, amino acid","","","","","C00152","CAS 70-47-3"
"PM03B","A10","L-Aspartic acid","N-Source, amino acid","","","","","C00049","CAS 3792-50-5"
"PM03B","A11","L-Cysteine","N-Source, amino acid","","","","","C00097","CAS 7048-04-6"
"PM03B","A12","L-Glutamic acid","N-Source, amino acid","","","","","C00025","CAS 142-47-2"
"PM03B","B01","L-Glutamine","N-Source, amino acid","","","","","C00064","CAS 56-85-9"
"PM03B","B02","Glycine","N-Source, amino acid","","","","","C00037","CAS 6000-43-7"
"PM03B","B03","L-Histidine","N-Source, amino acid","","","","","C00135","CAS 5934-29-2"
"PM03B","B04","L-Isoleucine","N-Source, amino acid","","","","","C00407","CAS 73-32-5"
"PM03B","B05","L-Leucine","N-Source, amino acid","","","","","C00123","CAS 61-90-5"
"PM03B","B06","L-Lysine","N-Source, amino acid","","","","","C00047","CAS 657-27-2"
"PM03B","B07","L-Methionine","N-Source, amino acid","","","","","C00073","CAS 63-68-3"
"PM03B","B08","L-Phenylalanine","N-Source, amino acid","","","","","C00079","CAS 63-91-2"
"PM03B","B09","L-Proline","N-Source, amino acid","","","","","C00148","CAS 147-85-3"
"PM03B","B10","L-Serine","N-Source, amino acid","","","","","C00065","CAS 56-45-1"
"PM03B","B11","L-Threonine","N-Source, amino acid","","","","","C00188","CAS 72-19-5"
"PM03B","B12","L-Tryptophan","N-Source, amino acid","","","","","C00078","CAS 73-22-3"
"PM03B","C01","L-Tyrosine","N-Source, amino acid","","","","","C00082","CAS 69847-45-6"
"PM03B","C02","L-Valine","N-Source, amino acid","","","","","C00183","CAS 72-18-4"
"PM03B","C03","D-Alanine","N-Source, amino acid","","","","","C00133","CAS 338-69-2"
"PM03B","C04","D-Asparagine","N-Source, amino acid","","","","","C01905","CAS 5794-24-1"
"PM03B","C05","D-Aspartic acid","N-Source, amino acid","","","","","C00402","CAS 1783-96-6"
"PM03B","C06","D-Glutamic acid","N-Source, amino acid","","","","","C00217","CAS 6893-26-1"
"PM03B","C07","D-Lysine","N-Source, amino acid","","","","","C00739","CAS 923-27-3"
"PM03B","C08","D-Serine","N-Source, amino acid","","","","","C00740","CAS 312-84-5"
"PM03B","C09","D-Valine","N-Source, amino acid","","","","","C06417","CAS 640-68-6"
"PM03B","C10","L-Citrulline","N-Source, amino acid","","","","","C00327","CAS 372-75-8"
"PM03B","C11","L-Homoserine","N-Source, amino acid","","","","","C00263","CAS 672-15-1"
"PM03B","C12","L-Ornithine","N-Source, amino acid","","","","","C00077","CAS 3184-13-2"
"PM03B","D01","N-Acetyl-L-Glutamic acid","N-Source, amino acid","","","","","C00624","CAS 1188-37-0"
