Spectrum #,Particle #,x,y,Cu_at%,Cu_w%,Cu_Ka1,Cu_La1,r_squared,redchi_sq,Quant_flag,Comments,Real_time,Live_time,Spectrum
0,,0.000,0.000,100.0,100.0,3699.8977325366377,3042.237717784345,0.9988429970038801,66.79072743295293,0,8.5 min. ref. bckgrnd counts,5.0,4.39,"[0,0,0,0,0,0,0,0,0,0,0,0,12,19,20,8,11,12,16,12,7,9,15,23,19,29,59,91,113,157,196,209,158,84,61,41,24,16,23,32,19,30,27,39,37,30,30,38,32,35,42,54,72,87,103,122,131,105,92,79,68,54,51,55,45,57,56,61,73,73,66,62,65,81,63,69,85,107,106,110,142,223,243,332,403,401,396,387,297,294,390,591,915,1535,2270,2838,3354,3462,3216,2369,1779,1129,644,342,170,82,72,58,40,35,32,22,29,19,21,22,24,16,16,28,22,26,18,17,29,20,26,26,18,30,23,27,29,18,33,21,19,19,28,25,23,33,25,14,20,20,28,21,38,36,37,37,42,44,40,42,37,32,34,35,29,22,35,35,29,31,41,23,36,30,21,34,28,40,31,42,45,35,25,43,32,39,31,38,35,38,34,35,25,42,31,28,33,37,38,34,38,24,30,26,25,31,29,28,29,31,37,28,22,27,45,36,30,22,28,36,40,37,29,19,31,30,40,30,28,23,22,27,32,33,34,27,31,22,32,40,39,32,33,31,29,38,37,21,37,28,33,33,35,29,40,32,25,27,32,39,27,29,33,21,31,27,36,40,24,29,25,33,33,38,34,31,23,27,28,25,30,22,39,32,23,25,36,36,32,26,27,30,33,31,28,29,35,18,36,27,29,26,36,35,28,31,19,30,33,39,38,34,22,21,22,36,25,21,30,37,22,21,30,17,22,22,25,23,25,35,23,23,31,28,27,28,24,27,30,23,24,30,25,24,37,25,28,27,21,27,29,26,28,38,19,22,15,24,19,30,15,29,25,33,29,19,24,34,26,30,29,26,22,30,23,28,25,28,22,28,29,25,15,32,27,21,20,26,36,13,26,34,22,26,22,25,27,15,22,24,22,27,23,24,18,24,24,21,21,15,25,23,24,23,15,22,21,27,13,30,28,21,21,23,13,19,17,20,28,23,17,27,11,16,19,26,22,10,17,23,11,23,11,20,22,16,20,26,21,23,23,25,26,17,20,17,20,15,16,13,16,16,18,25,24,19,26,15,11,27,14,10,13,27,21,19,13,17,18,18,18,25,26,22,19,11,17,19,19,17,20,17,23,23,24,14,14,21,15,13,24,20,17,18,17,20,18,17,18,18,16,15,22,9,20,17,21,16,18,14,19,20,16,16,11,17,18,16,17,16,24,14,18,13,23,26,19,18,26,14,12,18,14,22,17,15,13,17,20,14,24,9,26,16,16,16,17,15,18,14,16,13,13,15,20,18,12,16,16,12,14,18,14,16,9,13,14,19,5,12,17,10,12,17,16,11,16,17,13,14,24,17,16,13,17,11,14,16,8,17,16,15,22,7,17,8,14,14,13,16,15,14,10,7,6,13,8,4,17,11,11,14,13,19,11,10,12,13,10,20,11,14,14,13,16,8,14,18,12,17,15,18,10,14,13,13,13,16,16,17,8,8,18,16,10,16,11,16,13,19,9,9,10,15,8,7,14,13,12,10,7,24,17,18,14,13,12,21,8,13,13,9,14,9,12,8,13,14,8,13,7,11,13,12,9,9,16,10,12,13,10,11,6,11,18,21,9,9,18,9,10,13,10,19,9,12,14,17,9,6,16,12,10,8,15,10,9,9,12,6,14,6,7,5,10,10,9,12,4,6,17,6,7,9,6,12,10,7,15,8,9,13,9,17,12,8,10,9,10,9,7,8,7,11,11,6,14,11,10,12,10,10,7,13,9,8,10,6,5,8,8,9,8,4,9,11,9,12,8,9,5,8,15,8,14,10,13,10,17,12,25,23,32,44,78,90,132,135,133,162,234,272,259,319,309,365,326,309,308,270,261,250,203,168,140,105,87,72,52,34,28,24,18,13,11,10,12,5,9,10,4,7,12,8,5,12,11,8,5,7,6,13,5,6,4,6,7,8,13,10,12,13,5,8,8,7,6,8,11,9,7,6,6,5,9,8,5,4,9,4,10,7,8,11,5,8,9,9,8,13,11,11,18,24,32,31,25,42,44,49,49,60,38,50,44,47,40,40,32,31,26,21,19,21,16,12,10,11,5,8,4,6,6,1,4,5,9,3,11,5,5,8,3,9,6,6,7,7,7,7,6,6,8,1,5,5,3,7,5,2,4,6,6,3,11,5,8,4,2,7,5,5,4,10,4,5,5,4,4,5,5,1,9,4,4,6,4,7,1,6,8,4,2,7,3,6,4,5,9,3,7,1,3,5,5,7,3,5,3,3,7,2,4,4,1,4,4,6,7,5,4,4,1,8,4,1,4,6,7,2,5,7,3,5,6,5,5,6,5,5,2,2,4,2,4,0,0,2,6,6,3,6,3,5,7,5,4,5,4,4,4,0,5,0,4,4,2,6,4,4,3,3,3,6,3,3,3,4,3,6,0,5,2,2,3,3,2,5,5,3,5,7,2,6,5,0,2,2,8,1,2,2,2,1,3,1,4,6,4,2,3,3,5,1,5,4,2,4,5,1,3,3,2,3,2,3,4,4,1,2,3,2,1,4,2,1,3,3,4,2,4,7,3,4,2,1,3,3,1,2,2,3,3,2,5,4,3,0,4,3,0,1,5,2,6,7,3,1,4,3,4,4,4,0,1,4,2,4,4,1,2,0,3,1,3,1,5,5,1,5,2,3,2,4,2,2,3,1,4,2,5,1,3,2,4,0,2,5,3,1,2,4,3,1,3,2,3,1,2,3,5,0,3,3,3,1,2,0,4,1,2,2,1,5,1,0,1,1,1,0,2,0,1,7,2,2,6,0,0,0,3,4,1,1,1,2,5,2,4,1,2,2,3,3,1,1,0,1,0,2,2,0,1,2,0,2,0,0,2,1,1,0,1,1,3,2,1,0,1,2,3,2,5,1,1,3,1,4,3,2,1,1,3,2,1,2,5,2,1,0,1,0,2,2,2,2,0,0,1,0,1,0,1,4,1,1,1,2,1,1,0,2,1,1,0,0,2,0,0,1,1,0,3,0,2,3,0,0,0,1,1,3,1,0,1,1,1,2,1,1,1,1,1,2,1,1,0,1,1,0,0,2,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,0,3,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,2,0,2,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,2,1,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,,0.000,0.000,100.0,100.0,3712.616689548255,2931.7066277913145,0.9990224457890039,53.45501221523585,0,8.4 min. ref. bckgrnd counts,5.0,4.39,"[0,0,0,0,0,0,0,0,0,0,0,0,17,19,10,10,9,12,10,16,11,23,11,16,15,38,59,111,177,231,271,241,185,108,61,53,22,24,20,26,24,26,32,25,35,30,23,38,34,46,31,49,60,85,88,121,95,94,80,65,60,50,48,38,58,68,58,52,52,56,63,56,75,72,83,85,79,84,93,140,148,186,257,327,424,384,362,324,320,333,354,602,929,1384,2127,2818,3374,3356,3027,2418,1671,1099,593,315,171,110,56,31,40,33,24,24,17,18,17,22,18,13,16,19,20,20,19,14,22,22,19,24,31,16,23,33,21,27,18,26,30,27,24,30,22,17,26,22,29,33,20,31,29,31,29,38,43,40,45,36,32,41,20,29,33,33,19,42,29,23,29,28,30,41,26,35,30,37,23,28,29,36,27,24,33,42,32,42,42,38,33,27,34,34,38,23,31,35,27,24,29,34,14,21,33,26,39,31,33,29,26,34,34,24,32,32,24,29,28,45,32,32,37,47,25,17,33,28,27,26,22,32,29,28,27,25,27,42,32,32,31,42,35,31,39,38,28,32,27,38,32,38,32,44,27,26,33,37,23,33,30,26,25,19,29,28,22,38,29,43,29,34,34,36,26,34,35,31,31,20,29,23,21,29,36,32,28,27,32,27,29,25,25,37,21,28,23,32,28,27,25,24,21,28,26,26,37,22,23,27,25,29,25,31,36,24,28,21,27,30,22,31,30,30,29,29,33,27,31,36,33,28,25,16,22,28,25,18,31,26,20,21,28,24,35,26,24,29,24,23,25,27,22,28,20,20,19,24,22,14,32,28,16,23,26,19,27,27,25,25,19,21,20,29,25,21,27,19,29,34,27,22,32,25,20,26,21,16,28,21,22,17,20,22,23,26,26,17,32,24,22,25,16,20,22,30,17,26,21,27,26,29,33,21,23,23,19,23,33,21,27,23,20,29,29,16,21,27,27,17,22,15,29,18,34,19,14,18,23,22,24,20,22,20,25,17,23,27,17,18,15,21,19,18,21,19,16,28,25,22,19,18,20,27,33,18,13,21,17,17,13,22,21,16,19,20,21,21,22,26,17,20,18,18,23,21,15,19,12,19,18,8,22,19,6,21,16,21,25,22,13,19,30,17,25,18,15,22,18,12,13,15,23,15,25,22,23,20,16,15,17,13,20,14,19,16,23,16,22,12,20,16,28,18,20,19,20,14,20,15,13,18,12,14,16,20,11,11,14,18,15,22,18,22,18,9,21,19,11,18,22,12,12,10,18,16,7,16,10,12,13,8,14,12,15,16,14,17,12,15,9,31,14,9,15,17,13,13,10,24,24,15,13,12,13,13,5,17,19,14,12,16,15,21,11,16,11,9,12,17,18,6,15,14,16,8,11,12,9,15,11,13,9,10,14,13,13,15,16,12,10,13,13,17,10,18,12,10,14,12,10,11,15,13,8,24,18,19,11,10,12,10,15,11,20,17,20,14,9,14,13,12,10,8,15,11,14,10,12,10,10,9,11,15,10,10,14,15,12,7,7,8,12,11,15,7,17,8,9,9,9,18,12,13,14,9,12,7,12,10,8,6,13,10,11,17,10,16,4,4,14,9,17,8,10,9,8,8,12,9,11,7,11,8,8,11,16,13,6,7,14,14,8,6,9,13,3,10,7,9,3,2,10,13,11,7,8,9,10,7,4,6,11,14,4,12,4,12,6,11,10,13,6,14,9,9,6,9,16,8,10,12,12,10,10,8,11,7,15,8,9,9,11,10,16,11,12,9,7,8,7,6,9,9,10,7,12,15,14,18,24,20,35,61,55,87,108,147,146,184,221,237,263,304,300,339,336,308,325,260,252,207,199,181,156,124,88,72,62,35,35,19,19,17,8,11,5,8,7,16,5,10,6,3,11,12,7,5,10,3,8,9,10,7,3,8,7,6,5,12,10,8,6,11,4,8,8,8,9,5,5,7,8,10,12,5,6,8,12,10,6,8,10,7,9,10,14,13,7,30,9,16,22,30,19,17,42,30,46,41,45,39,48,53,40,43,51,37,26,34,28,20,18,14,21,16,8,6,8,1,1,8,7,7,8,5,5,2,7,4,12,8,7,6,1,4,7,2,8,6,5,1,6,1,8,1,7,1,4,4,2,5,9,4,4,7,3,4,5,4,3,4,3,2,6,5,3,2,7,3,4,5,6,11,3,0,3,5,3,5,5,4,5,4,5,2,4,4,6,5,2,9,2,6,1,1,7,6,5,5,5,5,4,3,4,3,4,2,6,5,4,4,5,7,3,3,4,5,7,5,4,5,1,2,5,3,3,5,2,6,7,7,4,5,7,4,2,6,3,1,6,5,8,3,1,4,2,4,6,2,1,2,6,4,9,5,3,2,7,2,5,3,6,4,2,7,5,3,1,4,2,2,2,3,3,6,0,3,2,4,1,2,8,5,4,5,7,3,2,4,4,2,4,1,2,5,2,5,0,8,2,4,2,2,3,3,3,3,2,2,4,2,0,2,3,2,4,3,5,7,2,4,1,7,6,4,2,4,5,3,1,1,4,2,4,2,4,2,2,2,1,3,1,1,8,5,5,0,2,5,4,1,4,2,1,1,4,2,4,1,4,2,2,1,7,2,4,3,6,4,3,2,2,3,2,3,3,0,9,4,6,2,4,1,1,2,3,1,1,2,2,1,0,1,2,1,2,7,1,4,0,2,3,0,3,2,3,2,2,3,3,1,3,2,2,4,5,1,2,3,4,3,2,1,3,2,1,2,0,1,3,2,2,4,0,1,2,5,2,2,4,4,1,1,2,2,0,2,1,1,1,1,3,1,2,4,3,1,1,2,0,1,3,2,3,0,1,1,0,1,3,1,4,0,2,2,2,1,1,1,3,0,1,2,1,2,1,4,1,3,1,2,0,1,1,2,2,1,0,1,2,1,2,1,0,0,1,0,2,2,3,0,1,3,0,0,2,2,0,2,2,2,0,1,0,1,0,1,0,2,0,2,2,1,0,3,1,4,3,2,1,0,2,2,2,0,1,0,2,1,1,2,1,1,1,0,0,4,3,0,2,1,3,0,1,0,1,1,0,2,0,1,0,1,1,0,0,0,2,0,2,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,,0.000,0.000,100.0,100.0,3769.5770565477937,2803.851260007282,0.9991575416412019,45.433388429858184,0,9.6 min. ref. bckgrnd counts,5.84,5.2,"[0,0,0,0,0,0,0,0,0,0,0,0,14,14,18,11,11,5,16,16,14,13,8,22,18,29,61,91,165,246,289,231,193,133,86,40,32,26,27,17,26,27,26,36,17,30,24,28,33,32,43,63,64,92,92,98,126,111,80,63,65,48,37,46,49,43,42,43,47,50,50,61,69,75,66,69,67,76,117,107,164,199,271,337,347,390,392,362,304,322,394,552,886,1361,2155,2732,3265,3341,3091,2389,1697,1023,578,308,130,72,68,37,36,33,23,18,21,25,25,16,16,22,15,17,21,15,22,19,15,16,21,23,18,17,17,24,24,15,16,14,24,16,15,23,19,22,29,23,18,21,37,22,26,30,44,44,38,43,40,34,42,38,31,30,25,32,36,25,26,26,29,36,29,28,32,30,28,30,31,35,31,31,32,37,43,34,25,34,24,26,36,28,26,42,27,29,34,25,34,27,25,23,24,27,25,31,32,23,29,38,40,31,25,28,32,30,25,25,24,37,33,35,39,17,42,25,35,29,32,33,28,29,36,38,34,35,39,35,28,25,24,30,34,35,29,36,38,31,31,39,27,28,42,28,38,23,45,26,40,38,31,23,36,42,31,43,34,38,37,31,29,33,38,32,35,43,30,44,30,21,30,36,39,26,34,29,31,45,39,22,40,25,39,28,37,32,40,38,33,36,40,33,31,40,19,37,27,42,24,29,30,27,38,39,27,27,34,38,34,29,28,41,38,33,29,26,24,28,33,35,25,28,26,38,22,39,37,27,25,31,26,29,31,33,29,29,33,32,32,29,42,34,26,30,23,41,23,20,26,22,26,30,23,23,28,32,24,32,33,30,38,30,25,27,28,30,28,20,27,26,30,32,31,24,23,24,32,29,27,27,25,30,15,29,31,25,19,30,19,31,38,25,34,30,18,20,30,35,26,19,22,31,18,23,25,35,27,15,30,25,30,32,29,23,34,23,23,23,35,20,30,22,26,22,17,25,21,31,37,28,20,19,19,28,17,19,24,28,31,31,22,17,25,20,26,17,37,30,26,17,28,24,24,19,25,20,15,27,23,26,36,19,20,18,21,29,26,23,19,23,24,14,23,23,21,23,25,18,20,19,19,24,25,21,20,16,20,30,31,24,23,17,23,17,26,16,18,17,11,26,17,13,28,20,22,24,17,17,19,18,15,24,30,23,17,16,17,19,22,16,17,18,23,26,24,12,17,18,17,31,15,10,19,17,21,15,21,26,23,14,23,15,21,17,16,23,16,18,25,16,14,17,13,27,16,16,20,26,17,18,15,22,22,13,13,16,17,23,21,23,17,15,12,19,14,26,22,17,14,11,15,17,18,11,12,19,24,19,17,22,20,16,14,15,18,18,17,21,17,16,13,16,20,17,23,11,15,14,13,13,14,15,21,23,20,14,13,11,17,12,16,15,16,10,16,10,11,16,9,15,16,15,21,19,18,13,8,18,13,18,13,23,14,12,18,14,15,14,18,16,19,17,17,12,12,12,28,11,16,17,14,11,13,13,12,13,15,7,18,13,18,12,16,7,17,11,19,10,17,13,16,16,16,13,9,12,23,12,16,18,18,9,11,13,13,13,16,15,8,12,15,11,11,14,10,13,14,12,14,13,21,14,15,12,21,9,13,13,8,17,15,13,14,14,13,17,12,14,6,15,12,12,11,9,11,12,10,12,11,15,11,10,12,10,9,14,14,16,14,14,8,14,6,4,8,8,9,14,8,13,14,14,11,8,12,11,17,12,14,14,9,16,15,7,9,14,13,14,16,14,11,7,12,12,12,8,11,18,15,30,20,36,53,56,76,84,110,146,180,219,286,292,319,368,377,384,367,370,365,294,310,278,245,174,155,118,100,72,59,48,27,23,28,20,14,11,14,13,9,6,8,14,3,10,6,7,7,10,12,9,7,6,7,10,4,7,12,11,6,12,6,14,5,8,11,8,7,5,6,7,9,5,5,11,10,12,7,8,8,9,8,10,11,19,14,8,9,13,16,11,11,18,18,26,22,38,35,48,48,57,59,52,53,54,59,58,67,43,39,41,40,23,23,25,16,19,9,14,16,8,8,3,6,7,5,4,4,7,6,4,7,6,5,6,3,3,3,6,5,5,9,11,4,5,9,8,4,4,5,7,5,5,9,5,1,10,7,9,5,4,11,6,2,6,8,4,4,4,3,4,5,5,7,3,3,4,6,8,8,7,7,7,5,7,7,8,7,11,4,2,4,3,6,3,3,3,3,4,7,4,6,6,5,11,2,8,3,3,2,2,9,5,5,6,3,2,4,4,3,7,5,3,2,5,7,5,5,3,5,5,4,5,7,2,4,2,8,7,7,4,2,7,5,7,6,7,5,3,4,8,1,4,5,3,2,1,5,6,7,8,3,4,3,6,6,3,5,8,5,6,4,5,7,4,5,7,7,3,4,4,7,1,3,7,2,6,5,5,5,1,8,2,7,5,6,3,6,2,4,7,1,4,2,2,4,5,3,5,3,0,2,2,3,7,3,3,3,2,4,2,5,5,5,3,4,4,5,2,2,2,2,7,7,2,3,1,1,4,2,1,5,3,2,3,2,7,6,3,2,6,1,0,3,6,1,3,3,4,6,4,4,5,3,4,4,5,2,5,2,5,4,2,3,2,3,5,2,3,6,4,4,6,3,3,4,5,1,3,3,1,0,1,6,5,1,4,3,2,2,1,3,2,3,3,1,4,3,4,4,4,1,2,1,3,2,2,1,3,3,1,2,4,3,1,4,2,2,0,2,1,3,1,2,1,1,3,2,5,3,3,3,4,2,2,2,1,1,1,4,4,6,1,3,0,2,3,0,0,1,3,3,1,1,5,3,1,3,6,1,6,0,0,0,1,2,2,0,0,0,1,1,2,2,1,0,3,1,1,3,1,2,1,0,4,2,3,1,1,0,1,0,2,0,2,2,1,1,1,3,0,2,4,2,3,1,2,3,2,2,1,0,1,1,1,0,1,2,1,1,2,3,0,1,0,1,2,0,3,0,1,1,0,5,1,1,1,3,1,1,1,0,0,1,1,1,4,1,2,0,2,1,0,1,0,0,2,1,3,1,0,0,2,3,1,0,0,0,1,1,1,2,1,0,1,1,0,0,1,1,2,3,1,1,0,0,0,1,1,2,1,1,0,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
