,Beta,Gamma,Delta,OBS_i,OBS_itotal,OBS_d,OBS_r
2021-01-03,0.07977721284844073,0.0027569619207039103,0.13326663142997755,0.023099070781182562,0.06270499611566681,0.0011167656452309022,0.03848915968925335
2021-01-10,0.07376503618294215,0.00276619891355875,0.12959156162581714,0.02477860725075529,0.06780308847647822,0.0011823094518774277,0.04184217177384549
2021-01-17,0.06221179250080123,0.002690065936208166,0.12892887883144943,0.02661730038843332,0.07295983556322831,0.001257088044885628,0.04508544712990936
2021-01-24,0.04921275598065893,0.002561950770279635,0.132825388319853,0.027282064307293914,0.0770769352611135,0.0013271972378075098,0.04846767371601208
2021-01-31,0.037574930454918075,0.0023851834051138747,0.13818030356703712,0.02709613983599482,0.08056568839015969,0.0013981359516616314,0.05207141260250324
2021-02-07,0.028304426781903775,0.002170748648824996,0.14178534760246556,0.026016429003021146,0.08335960768234786,0.0014626059559775574,0.05588057272334916
2021-02-14,0.021830416158547115,0.0019732344581151018,0.14376844083107018,0.024544898575744496,0.08554331808372896,0.0015187198964177818,0.05947969961156668
2021-02-21,0.018108386820037792,0.0018479680303933217,0.1442782952716555,0.02279207423392318,0.08715578118256366,0.001562104445403539,0.06280160250323694
2021-02-28,0.016067090069639633,0.0017317277741410867,0.14072617832268516,0.02096781786793267,0.08864669615882606,0.0016033107466551576,0.06607556754423824
2021-03-07,0.014883055566114104,0.0015603084672492942,0.13361110369982696,0.019421986620630126,0.09000874147604662,0.0016406495468277945,0.06894610530858869
2021-03-14,0.014594799784358455,0.0013761293918087751,0.12599032448807798,0.01808702719033233,0.09121831419939577,0.0016697315494173502,0.07146155545964608
2021-03-21,0.01516211597730846,0.0012319500532699877,0.12005663035523949,0.01707062710401381,0.09240170996978851,0.0016932904618040569,0.07363779240397064
2021-03-28,0.01608522299361583,0.0011273557732992268,0.11567648340929793,0.016319394475615017,0.09366435994820889,0.0017137829089339664,0.0756311825636599
2021-04-04,0.016717840827228637,0.001055178879417483,0.11127158060690626,0.01582672766508416,0.09505892749244714,0.0017322662926197668,0.0774999335347432
2021-04-11,0.016552310863338877,0.0010186972677278772,0.10572936400579913,0.01547760811394044,0.09648996072507553,0.0017483582218385844,0.07926399438929652
2021-04-18,0.01524539308447104,0.0010014717397859477,0.09978032546211373,0.015327081139404402,0.09800274018126888,0.0017641700474751835,0.0809114889943893
2021-04-25,0.013152979873393339,0.0009880091779506323,0.09602792582481705,0.015167315925766077,0.09935869702201121,0.0017794514458351317,0.08241192965041001
2021-05-02,0.010826541008481716,0.0009653212738682191,0.09467608057254324,0.014911577902460078,0.1005193193785067,0.0017944548985757444,0.08381328657747086
2021-05-09,0.008592642699687587,0.0009306568658246012,0.09276204366576601,0.01444678247734139,0.1014990461804057,0.001808785498489426,0.08524347820457488
2021-05-16,0.006669830543166257,0.0008846009862845218,0.0890392065902266,0.013879172637030644,0.10226801899007339,0.0018219003021148037,0.08656694605092793
2021-05-23,0.005115514947672123,0.0008259778305058258,0.08432713098807933,0.013231757013379369,0.10287970694864049,0.0018340094950366852,0.08781394044022442
2021-05-30,0.0039580031850258044,0.0007649967564010344,0.08181733780947385,0.012622192490289166,0.10336329434613724,0.0018450599913681484,0.08889604186447994
2021-06-06,0.003243757523859215,0.0007151333516134855,0.08214378731294154,0.012028498921018557,0.10370124126025033,0.001853826068191627,0.08981891627104013
2021-06-13,0.0028460357647966572,0.000663866613809098,0.0791840033359993,0.011350886922744928,0.10402082606819163,0.0018627112645662493,0.09080722788088046
2021-06-20,0.0027483748709826064,0.0006151414565040965,0.06950416748885456,0.010657669831678896,0.10429735390591281,0.0018698800172637033,0.09176980405697022
2021-06-27,0.0031420692847206745,0.0005753723614358277,0.05812372084806946,0.010208919723780751,0.10456681873111782,0.0018765243849805783,0.0924813746223565
2021-07-04,0.004427021225127165,0.0005636706417124863,0.049151524821524455,0.009950956409149763,0.10487505826499785,0.0018823198100992662,0.09304178204574882
2021-07-11,0.007092299562080643,0.0005994734046186628,0.04332359243937735,0.00985867932671558,0.10526018601640053,0.001887623651273198,0.09351388303841175
2021-07-18,0.011298034213267449,0.0006842575704277914,0.0400743032931651,0.01005687785930082,0.10590157962883039,0.0018938416055243848,0.09395086016400518
2021-07-25,0.016681989992333092,0.0008325008351786934,0.03926483022574418,0.010663913249892102,0.10692951057401813,0.001900703064307294,0.09436489425981873
2021-08-01,0.022316321503116708,0.001043220913719931,0.040950731389516666,0.011814604229607251,0.1085158100992663,0.0019095377643504532,0.09479166810530859
2021-08-08,0.027130781777359034,0.0012777943582609557,0.04460473411856256,0.013502609840310747,0.1107233470004316,0.0019227220543806647,0.09529801510574018
2021-08-15,0.030530264586383058,0.0014906432803620713,0.04940619767263109,0.015563882175226586,0.1134539943892965,0.0019409520932239966,0.09594916012084591
2021-08-22,0.03236993678419365,0.0016386185636803976,0.05550442792564253,0.017777160552438498,0.1165305627967199,0.0019661083297367286,0.09678729391454467
2021-08-29,0.03244051063239448,0.0017097258050265773,0.06371421295859099,0.020117963314630987,0.11989020414328874,0.001997264134656884,0.09777497669400086
2021-09-05,0.030756745103498424,0.0017324133199552226,0.0725307637616563,0.022264444108761328,0.12343587915407854,0.002033889943892965,0.09913754510142425
2021-09-12,0.027949494336559768,0.001739472146037712,0.08024390925468519,0.023813937419076392,0.12670642555028053,0.002071914113077255,0.1008205740181269
2021-09-19,0.024452038052191087,0.0017075878873094013,0.0866571851176665,0.025000411739318083,0.1298977785930082,0.0021149266292619768,0.10278244022442815
2021-09-26,0.020983202544667574,0.0016223798250256745,0.0918814761450939,0.02550316832110488,0.13263398316788952,0.0021589348295209324,0.1049718800172637
2021-10-03,0.018031917204224236,0.0015088699485599154,0.09526241592370963,0.025516361674579196,0.13501480319378506,0.002200348726801899,0.10729809279240397
2021-10-10,0.015620228973248104,0.0013973283309583545,0.09599891686214183,0.025139349158394476,0.13713943375053947,0.0022385360379801465,0.10976154855416487
2021-10-17,0.013836041199278634,0.001303167966899798,0.09444432488416413,0.024600392749244714,0.1390141087613293,0.002272537764350453,0.11214117824773415
2021-10-24,0.012936526071712756,0.0012162906669461895,0.09095986406592368,0.02390455200690548,0.1406509318083729,0.0023045451014242556,0.11444183470004317
2021-10-31,0.0129870242054994,0.0011298183682543332,0.0862596134757515,0.023255646957272336,0.1421892473025464,0.0023335886922744927,0.11660001165299957
2021-11-07,0.013718821287521296,0.0010534853997950842,0.08139227768901647,0.022806152352179542,0.1437509987052223,0.0023594138972809664,0.11858543245576177
2021-11-14,0.01456336056219568,0.0009962459983914426,0.07726468945123567,0.022611871385412173,0.14542855718601638,0.002383532153646957,0.12043315364695727
2021-11-21,0.015034555431619643,0.0009694955138092824,0.07402774944093529,0.022802637030643075,0.14735856020716445,0.0024063379369874843,0.12214958523953388
2021-11-28,0.015689456697584325,0.000997999529305161,0.07130284577263227,0.022996662063012516,0.14927760422960726,0.0024279106603366423,0.12385303150625811
2021-12-05,0.01760631464302661,0.0010629162429168933,0.06858747347350555,0.02342703064307294,0.15138972766508416,0.002449744928787225,0.125512952093224
2021-12-12,0.02345914993219227,0.0010916538479610696,0.06574542340049996,0.024373407423392317,0.1539685977557186,0.0024759697885196373,0.12711922054380664
2021-12-19,0.03800272134095191,0.0010488009260773614,0.061557534397035964,0.025463662063012513,0.15670046611998273,0.002503942598187311,0.1287328614587829
2021-12-26,0.06227945830903495,0.0009597047113924426,0.05546527543917767,0.027847311178247736,0.1608501091929219,0.002532255934397928,0.13047054208027623
2022-01-02,0.08799789840211068,0.0008783869700774204,0.050513592285572985,0.03394699179974105,0.1685585865343116,0.0025595943029779887,0.13205200043159257
2022-01-09,0.10103068488225596,0.0008157956580790597,0.04880615322879288,0.04541176780319378,0.18196202114803625,0.002592460077686664,0.13395779326715582
2022-01-16,0.0943137946476604,0.0007629300791329263,0.05119981432482952,0.0599257324126025,0.1990080090634441,0.0026358748381527836,0.13644640181268883
2022-01-23,0.07305850418877076,0.0007252443195812365,0.05712981135668167,0.07237310746655158,0.21479867155804921,0.0026839870522227015,0.13974157703927492
2022-01-30,0.047766467942496824,0.0006910303361064767,0.06596741112066908,0.08010022356495469,0.22712813379369876,0.0027399175658178684,0.1442879926629262
2022-02-06,0.027332201313157917,0.0006479870712487144,0.07767490134642988,0.08245600517911092,0.23470477988778593,0.0027969050496331463,0.14945186965904186
2022-02-13,0.014716698152075922,0.0005950460963933526,0.08997399846351146,0.08044071773845489,0.23905659085023737,0.0028505684074233923,0.15576530470435906
2022-02-20,0.008269398526526063,0.0005368130368167629,0.09973422886467322,0.07592281614156236,0.24164744151920586,0.0028973582218385844,0.16282726715580492
2022-02-27,0.005316400010959718,0.00047706647998035624,0.10344389381816006,0.07009741562365127,0.2433030794130341,0.0029365135951661633,0.17026915019421665
2022-03-06,0.004004718196486922,0.00041981341167288003,0.09965437450224882,0.06397462149331032,0.2444075183426845,0.0029688157099697883,0.1774640811394044
2022-03-13,0.003443192728081649,0.00036421679551918877,0.0914584887864532,0.05843648554164869,0.24520330858869227,0.0029942481657315493,0.18377257488131202
2022-03-20,0.003228741497861863,0.00030672794082411097,0.08443506044485584,0.05413502719033232,0.24585290850237376,0.003015507121277514,0.1887023741907639
2022-03-27,0.0031360966962848146,0.0002514782745615729,0.0798200808312055,0.0504774501510574,0.24646345705653863,0.003031116529995684,0.19295489037548555
2022-04-03,0.003090389266058991,0.00022050332911865793,0.07733803052454391,0.0469955036685369,0.24705823305999136,0.003043637893828226,0.19701909149762623
2022-04-10,,,,0.0453907250755287,0.24735508157099698,0.003048108761329305,0.19891624773413896
