  9.050   -2.022  0.050   -3.790  0.053   -2.921  0.053   -2.395  0.053   -2.346  0.053
  9.150   -2.005  0.043   -3.852  0.046   -2.948  0.046   -2.382  0.046   -2.326  0.046
  9.250   -1.989  0.037   -3.778  0.039   -2.900  0.039   -2.372  0.039   -2.311  0.039
  9.350   -2.028  0.033   -3.565  0.035   -2.925  0.035   -2.387  0.035   -2.345  0.035
  9.450   -2.060  0.030   -3.698  0.031   -2.929  0.031   -2.402  0.031   -2.371  0.031
  9.550   -2.081  0.027   -3.615  0.028   -2.972  0.028   -2.442  0.028   -2.420  0.028
  9.650   -2.110  0.025   -3.686  0.026   -3.013  0.026   -2.468  0.026   -2.438  0.026
  9.750   -2.155  0.022   -3.700  0.023   -3.040  0.023   -2.475  0.023   -2.471  0.023
  9.850   -2.162  0.020   -3.627  0.021   -3.048  0.021   -2.518  0.021   -2.528  0.021
  9.950   -2.175  0.018   -3.560  0.018   -3.018  0.018   -2.512  0.018   -2.535  0.018
 10.050   -2.209  0.017   -3.533  0.017   -3.016  0.017   -2.555  0.017   -2.599  0.017
 10.150   -2.211  0.015   -3.509  0.015   -3.003  0.015   -2.558  0.015   -2.627  0.015
 10.250   -2.223  0.013   -3.458  0.014   -2.983  0.014   -2.567  0.014   -2.668  0.014
 10.350   -2.240  0.012   -3.389  0.013   -2.967  0.013   -2.585  0.013   -2.714  0.013
 10.450   -2.241  0.011   -3.294  0.011   -2.933  0.011   -2.583  0.011   -2.767  0.011
 10.550   -2.285  0.010   -3.251  0.011   -2.923  0.011   -2.626  0.011   -2.850  0.011
 10.650   -2.339  0.010   -3.218  0.010   -2.943  0.010   -2.683  0.010   -2.946  0.010
 10.750   -2.401  0.009   -3.220  0.009   -2.975  0.009   -2.764  0.009   -3.051  0.009
 10.850   -2.486  0.009   -3.226  0.009   -3.015  0.009   -2.849  0.009   -3.162  0.009
 10.950   -2.591  0.009   -3.231  0.009   -3.088  0.009   -2.984  0.009   -3.304  0.009
 11.050   -2.721  0.009   -3.273  0.009   -3.190  0.009   -3.136  0.009   -3.465  0.009
 11.150   -2.889  0.010   -3.332  0.009   -3.329  0.009   -3.334  0.009   -3.648  0.009
 11.250   -3.097  0.011   -3.444  0.010   -3.524  0.010   -3.607  0.010   -3.892  0.010
 11.350   -3.345  0.013   -3.595  0.012   -3.734  0.012   -3.918  0.012   -4.161  0.012
 11.450   -3.625  0.016   -3.785  0.014   -4.009  0.014   -4.308  0.014   -4.520  0.014
 11.550   -3.934  0.020   -4.041  0.018   -4.299  0.018   -4.724  0.018   -4.924  0.018
 11.650   -4.279  0.027   -4.381  0.024   -4.627  0.024   -5.150  0.024   -5.326  0.024
 11.750   -4.676  0.038   -4.798  0.035   -5.051  0.035   -5.558  0.035   -5.737  0.035
 11.850   -5.133  0.059   -5.311  0.054   -5.429  0.054   -5.939  0.054   -6.110  0.054
 11.950   -5.757  0.110   -6.074  0.101   -6.008  0.101   -6.336  0.101   -6.606  0.101
 12.050   -6.208  0.173   -6.602  0.182   -6.616  0.182   -6.975  0.182   -7.189  0.182
 12.150   -6.949  0.393   -7.789  0.376   -7.074  0.376   -7.511  0.376   -7.728  0.376
