"","AAPL","CAT","JNJ","MCD","PG","MSFT","XOM","SPY"
"2018-09-01",-0.00482497063480991,0.0982355697899042,0.032673148900163,0.0376276563072162,0.0033755678623737,0.0220788865639834,0.0714347739960368,0.0014123130943986
"2018-10-01",-0.0304774996760254,-0.204406948301126,0.0131722487780557,0.0574452257092353,0.0654813126918876,-0.0661013407541289,-0.062808643369398,-0.0648905451791518
"2018-11-01",-0.184044588584061,0.125409134132338,0.0493606252614771,0.065630390823666,0.0751590523588364,0.0381988556785289,-0.00225896494830913,0.0185494740239496
"2018-12-01",-0.113616340430009,-0.0633890883518137,-0.115916956351965,-0.0522249937959665,-0.0274043544146972,-0.0800903148455051,-0.133569056276795,-0.0933430882900989
"2019-01-01",0.0551541054883198,0.0479265654453356,0.0312282790271905,0.00681419853159881,0.0494992936314553,0.0281579136931451,0.0746442203589541,0.0863729881065343
"2019-02-01",0.0403147235715478,0.0380257450693606,0.0267507297388783,0.0283027102683351,0.0296411181260516,0.0727760030762352,0.0784661269052307,0.0324157403213268
"2019-03-01",0.101730557558582,-0.0134701354684138,0.0298386474854924,0.0395401740122083,0.0558091067357118,0.0572497245951391,0.0337474897584087,0.0136357997468561
"2019-04-01",0.056436091442603,0.0290057676047784,0.0100864515063013,0.0403897452039119,0.0233542715927655,0.10734298211475,-0.00643578457896443,0.0454368763882436
"2019-05-01",-0.127572668615688,-0.135445066874936,-0.071175660446588,0.00354308298717565,-0.0267047522094969,-0.0529865693497441,-0.118460411749045,-0.0637710060970099
"2019-06-01",0.134872672781038,0.137550874200408,0.0692566839547597,0.0534930127196702,0.0654941360527819,0.0871272546030628,0.0952152321165822,0.0644094225660197
"2019-07-01",0.0763946448262067,-0.0338981936439858,-0.0650490075019861,0.0147356749253693,0.0765161351262817,0.0172438561859605,-0.0296229211444682,0.0200566479936555
"2019-08-01",-0.0201840882809404,-0.0892712076911,-0.0142834444952294,0.0344058727691028,0.0251491602366229,0.0116680328138838,-0.0790747447629929,-0.0167434112770032
"2019-09-01",0.0770383066740561,0.0614285982380673,0.0154993322368655,-0.00974781176525841,0.0345172326242147,0.0118449323935135,0.0439245860515312,0.0147716948573466
"2019-10-01",0.11068443027789,0.0909669026714539,0.0205595235831644,-0.0838804686375179,0.00104527393794518,0.0312164395336112,-0.0430534120278914,0.0268248348876565
"2019-11-01",0.0743285884155669,0.0585457086441712,0.0412754579158583,-0.0112862662879181,-0.013414933175641,0.0558694497576375,0.00828758506485894,0.0361981863242604
"2019-12-01",0.102082924522438,0.0203827684722178,0.0683004473654651,0.0226060166187483,0.0232671519077314,0.0452940411993119,0.0365704108673657,0.0240208551161039
"2020-01-01",0.0540100022132215,-0.110577090354293,0.0205662208978834,0.0827892672375856,-0.00224186954540617,0.0794544916233495,-0.109773512012651,0.00451071657525604
"2020-02-01",-0.116797692805026,-0.0474955183624282,-0.096661624928416,-0.0925362990074475,-0.0859995837731479,-0.0482874516980583,-0.171925291221257,-0.0791658472108169
"2020-03-01",-0.06755365766322,-0.0660011436402236,-0.0186927329458435,-0.143097566868677,-0.0285260131311896,-0.0238824709492808,-0.251261437076287,-0.129987130162018
