sp_id,Cu_Ka1_center,Al_Ka1_center
0,,1.4885787358945262
1,,1.488723046928471
2,,1.4886004709041758
3,,1.4885134594152876
4,,1.4885919636430966
5,,1.4883365841074976
6,,1.4887231586850258
7,,1.4885298968209153
8,,1.4888593321678443
9,,1.488843287843572
mean,,1.4886299936410414
std,,0.0001598830125403048
