dyn_id,person_id,emp_start_year,emp_end_year,cal_stream,max_year
41,1878,-246.0,-209.0,1.0,38.0
41,1879,-209.0,-206.0,1.0,4.0
41,1880,-206.0,-205.0,1.0,2.0
43,3629,-205.0,-194.0,1.0,12.0
43,3706,-186.0,-179.0,1.0,8.0
43,3630,-193.0,-187.0,1.0,7.0
43,2933,-187.0,-183.0,1.0,5.0
43,2946,-183.0,-178.0,1.0,6.0
43,3631,-178.0,-156.0,1.0,23.0
43,3632,-155.0,-140.0,1.0,16.0
43,3839,-139.0,-85.0,1.0,55.0
43,3633,-85.0,-73.0,1.0,13.0
43,3722,-73.0,-72.0,1.0,2.0
43,3634,-72.0,-47.0,1.0,26.0
43,3708,-47.0,-31.0,1.0,17.0
43,3723,-31.0,-5.0,1.0,27.0
43,3724,-5.0,0.0,1.0,6.0
43,3725,0.0,6.0,1.0,7.0
43,3726,6.0,9.0,1.0,4.0
44,3727,9.0,23.0,1.0,15.0
45,262,23.0,25.0,1.0,3.0
46,3643,25.0,58.0,1.0,34.0
46,3854,58.0,76.0,1.0,19.0
46,3644,76.0,89.0,1.0,14.0
46,3645,89.0,106.0,1.0,18.0
46,2999,106.0,106.0,1.0,1.0
46,3646,106.0,125.0,1.0,20.0
46,3728,125.0,125.0,1.0,1.0
46,3647,125.0,144.0,1.0,20.0
46,3652,144.0,145.0,1.0,2.0
46,3653,145.0,146.0,1.0,2.0
46,3654,146.0,168.0,1.0,23.0
46,3837,168.0,189.0,1.0,22.0
46,3655,189.0,189.0,1.0,1.0
46,3656,189.0,220.0,1.0,32.0
48,4113,220.0,226.0,1.0,7.0
48,263,226.0,239.0,1.0,14.0
48,3657,239.0,254.0,1.0,16.0
48,3658,254.0,260.0,1.0,7.0
48,3659,260.0,266.0,1.0,7.0
49,3710,221.0,223.0,3.0,3.0
49,3729,223.0,263.0,3.0,41.0
50,3907,222.0,252.0,2.0,31.0
50,3730,252.0,258.0,2.0,7.0
50,3731,258.0,264.0,2.0,7.0
50,3910,264.0,280.0,2.0,17.0
51,3641,266.0,290.0,1.0,25.0
51,3877,290.0,307.0,1.0,18.0
51,3662,307.0,313.0,1.0,7.0
51,3663,313.0,317.0,1.0,5.0
51,3873,317.0,322.0,1.0,6.0
51,3874,322.0,325.0,1.0,4.0
51,3876,325.0,342.0,1.0,18.0
51,3664,342.0,345.0,1.0,4.0
51,3875,345.0,361.0,1.0,17.0
51,3866,361.0,365.0,1.0,5.0
51,3665,365.0,371.0,1.0,7.0
51,3871,371.0,372.0,1.0,2.0
51,3872,372.0,396.0,1.0,25.0
51,3666,396.0,419.0,1.0,24.0
51,3667,419.0,420.0,1.0,2.0
54,264,304.0,310.0,1.0,7.0
54,265,310.0,310.0,1.0,1.0
54,266,310.0,318.0,1.0,9.0
54,267,318.0,318.0,1.0,1.0
55,3842,318.0,329.0,1.0,12.0
56,3001,303.0,303.0,1.0,1.0
56,3004,303.0,303.0,1.0,1.0
56,3009,303.0,334.0,1.0,32.0
56,3015,334.0,334.0,1.0,1.0
56,3025,334.0,338.0,1.0,5.0
56,3040,338.0,343.0,1.0,6.0
56,3078,343.0,347.0,1.0,5.0
57,7617,319.0,333.0,1.0,15.0
57,4301,333.0,334.0,1.0,2.0
57,4302,334.0,349.0,1.0,16.0
57,3674,349.0,349.0,1.0,1.0
57,3675,349.0,349.0,1.0,1.0
57,269,349.0,350.0,1.0,2.0
57,270,350.0,351.0,1.0,2.0
58,3968,320.0,324.0,1.0,5.0
58,3636,324.0,346.0,1.0,23.0
58,272,346.0,353.0,1.0,8.0
58,273,353.0,353.0,1.0,1.0
58,3637,353.0,355.0,1.0,3.0
58,274,355.0,364.0,1.0,10.0
58,275,364.0,376.0,1.0,13.0
59,3635,337.0,348.0,1.0,12.0
59,3998,348.0,360.0,1.0,13.0
59,4001,360.0,370.0,1.0,11.0
60,271,350.0,352.0,1.0,3.0
61,3111,317.0,334.0,1.0,18.0
61,3115,334.0,337.0,1.0,4.0
61,3117,337.0,355.0,1.0,19.0
61,3126,355.0,356.0,1.0,2.0
61,3128,356.0,360.0,1.0,5.0
61,3137,360.0,370.0,1.0,11.0
61,3143,370.0,371.0,1.0,2.0
62,7866,351.0,355.0,1.0,5.0
62,3678,355.0,357.0,1.0,3.0
62,4326,357.0,385.0,1.0,29.0
62,3679,385.0,386.0,1.0,2.0
62,3680,386.0,394.0,1.0,9.0
62,293,394.0,394.0,1.0,1.0
63,3703,384.0,396.0,1.0,13.0
63,3672,396.0,398.0,1.0,3.0
63,3673,398.0,401.0,1.0,4.0
63,288,401.0,407.0,1.0,7.0
64,4362,384.0,394.0,1.0,11.0
64,3901,394.0,416.0,1.0,23.0
64,3900,416.0,417.0,1.0,2.0
65,297,385.0,388.0,1.0,4.0
65,298,388.0,412.0,1.0,25.0
65,299,412.0,428.0,1.0,17.0
65,3753,428.0,431.0,1.0,4.0
66,4359,386.0,399.0,1.0,14.0
66,276,399.0,399.0,1.0,1.0
66,3886,399.0,401.0,1.0,3.0
66,277,401.0,403.0,1.0,3.0
67,278,397.0,399.0,1.0,3.0
67,279,399.0,402.0,1.0,4.0
67,280,402.0,414.0,1.0,13.0
68,4193,397.0,401.0,1.0,5.0
68,7342,401.0,433.0,1.0,33.0
68,283,433.0,442.0,1.0,10.0
68,284,442.0,444.0,1.0,3.0
68,4205,444.0,460.0,1.0,17.0
69,4000,398.0,405.0,1.0,8.0
69,289,405.0,410.0,1.0,6.0
70,7320,400.0,417.0,1.0,18.0
70,3671,417.0,420.0,1.0,4.0
70,286,420.0,421.0,1.0,2.0
71,4407,407.0,425.0,1.0,19.0
71,302,425.0,428.0,1.0,4.0
71,303,428.0,431.0,1.0,4.0
72,290,407.0,409.0,1.0,3.0
72,291,409.0,430.0,1.0,22.0
72,292,430.0,436.0,1.0,7.0
73,304,384.0,384.0,1.0,1.0
73,4002,384.0,386.0,1.0,3.0
73,306,386.0,386.0,1.0,1.0
73,307,386.0,386.0,1.0,1.0
73,308,386.0,386.0,1.0,1.0
73,309,386.0,386.0,1.0,1.0
73,310,386.0,394.0,1.0,9.0
74,3198,385.0,394.0,1.0,10.0
74,3237,394.0,425.0,1.0,32.0
74,3249,425.0,429.0,1.0,5.0
74,3262,429.0,429.0,1.0,1.0
74,4891,429.0,442.0,1.0,14.0
74,3270,442.0,443.0,1.0,2.0
74,4891,443.0,443.0,1.0,1.0
74,3280,443.0,455.0,1.0,13.0
74,3311,455.0,466.0,1.0,12.0
74,3312,466.0,473.0,1.0,8.0
75,3086,405.0,413.0,1.0,9.0
83,3856,420.0,423.0,1.0,4.0
83,3732,423.0,424.0,1.0,2.0
83,3853,424.0,454.0,1.0,31.0
83,3860,454.0,465.0,1.0,12.0
83,3833,465.0,465.0,1.0,1.0
83,3838,465.0,473.0,1.0,9.0
83,3733,473.0,477.0,1.0,5.0
83,3734,477.0,479.0,1.0,3.0
84,7605,479.0,482.0,1.0,4.0
84,4361,482.0,493.0,1.0,12.0
84,3693,493.0,494.0,1.0,2.0
84,3694,494.0,494.0,1.0,1.0
84,3695,494.0,499.0,1.0,6.0
84,3696,499.0,501.0,1.0,3.0
84,3697,501.0,502.0,1.0,2.0
85,3861,502.0,549.0,1.0,48.0
85,4356,549.0,551.0,1.0,3.0
85,7316,551.0,552.0,1.0,2.0
85,4358,552.0,555.0,1.0,4.0
85,3736,555.0,555.0,1.0,1.0
85,3737,555.0,557.0,1.0,3.0
87,7153,555.0,562.0,1.0,8.0
87,7175,562.0,585.0,1.0,24.0
87,7178,585.0,587.0,1.0,3.0
88,4486,557.0,559.0,1.0,3.0
88,4485,559.0,566.0,1.0,8.0
88,4479,566.0,569.0,1.0,4.0
88,4487,569.0,583.0,1.0,15.0
88,4482,583.0,589.0,1.0,7.0
89,311,386.0,409.0,2.0,24.0
89,312,409.0,424.0,2.0,16.0
89,4051,424.0,452.0,2.0,29.0
89,314,452.0,452.0,2.0,1.0
89,315,452.0,466.0,2.0,15.0
89,316,466.0,471.0,2.0,6.0
89,3819,471.0,499.0,2.0,29.0
89,3821,499.0,516.0,2.0,18.0
89,3825,516.0,528.0,2.0,13.0
89,3738,528.0,528.0,2.0,1.0
89,3740,528.0,530.0,2.0,3.0
89,3739,530.0,531.0,2.0,2.0
89,3741,531.0,531.0,2.0,1.0
89,7705,531.0,532.0,2.0,2.0
89,318,532.0,535.0,2.0,4.0
90,3339,473.0,477.0,2.0,5.0
90,3340,477.0,482.0,2.0,6.0
90,3370,482.0,482.0,2.0,1.0
90,3028,482.0,503.0,2.0,22.0
90,3372,503.0,535.0,2.0,33.0
90,3373,535.0,545.0,2.0,11.0
90,3374,545.0,553.0,2.0,9.0
91,3375,477.0,483.0,2.0,7.0
91,3376,483.0,495.0,2.0,13.0
91,3377,495.0,502.0,2.0,8.0
91,3378,502.0,511.0,2.0,10.0
92,7809,534.0,550.0,2.0,17.0
93,3820,535.0,552.0,3.0,18.0
93,3744,551.0,554.0,3.0,4.0
93,320,554.0,557.0,3.0,4.0
94,4519,550.0,559.0,2.0,10.0
94,3742,559.0,560.0,2.0,2.0
94,4521,560.0,561.0,2.0,2.0
94,4520,561.0,565.0,2.0,5.0
94,4525,565.0,577.0,2.0,13.0
94,3743,577.0,577.0,2.0,1.0
94,6414,577.0,577.0,2.0,1.0
95,3682,557.0,557.0,3.0,1.0
95,3914,557.0,561.0,3.0,5.0
95,3918,561.0,578.0,3.0,18.0
95,3917,578.0,579.0,3.0,2.0
95,321,579.0,581.0,3.0,3.0
96,4171,581.0,605.0,3.0,25.0
96,4173,605.0,617.0,3.0,13.0
96,3746,617.0,618.0,3.0,2.0
96,5965,618.0,618.0,3.0,1.0
96,5692,618.0,619.0,3.0,2.0
97,4134,618.0,627.0,3.0,10.0
97,4115,627.0,650.0,3.0,24.0
97,4132,650.0,684.0,3.0,35.0
97,3700,684.0,684.0,3.0,1.0
97,4128,684.0,690.0,3.0,7.0
99,10187,690.0,705.0,3.0,16.0
97,3700,705.0,710.0,3.0,6.0
97,10186,710.0,710.0,3.0,1.0
97,4128,710.0,712.0,3.0,3.0
97,4151,712.0,756.0,3.0,45.0
97,4117,756.0,762.0,3.0,7.0
97,4144,762.0,780.0,3.0,19.0
97,4147,780.0,805.0,3.0,26.0
97,4143,805.0,806.0,3.0,2.0
97,4140,806.0,821.0,3.0,16.0
97,4126,821.0,824.0,3.0,4.0
97,4135,824.0,826.0,3.0,3.0
97,4129,826.0,840.0,3.0,15.0
97,3638,840.0,846.0,3.0,7.0
97,4125,846.0,859.0,3.0,14.0
97,4136,859.0,873.0,3.0,15.0
97,3721,873.0,888.0,3.0,16.0
97,4130,888.0,904.0,3.0,17.0
97,4131,904.0,907.0,3.0,4.0
100,15283,907.0,918.0,3.0,12.0
100,15284,918.0,925.0,3.0,8.0
101,15256,902.0,905.0,3.0,4.0
101,15257,905.0,908.0,3.0,4.0
101,15258,908.0,919.0,3.0,12.0
101,15259,919.0,937.0,3.0,19.0
104,15263,907.0,932.0,3.0,26.0
104,15264,932.0,941.0,3.0,10.0
104,15265,941.0,947.0,3.0,7.0
104,15382,947.0,978.0,3.0,32.0
105,15243,907.0,912.0,3.0,6.0
105,15383,912.0,913.0,3.0,2.0
105,15244,913.0,923.0,3.0,11.0
106,15277,907.0,930.0,3.0,24.0
106,15278,930.0,932.0,3.0,3.0
106,15279,932.0,946.0,3.0,15.0
108,15273,917.0,942.0,3.0,26.0
108,15274,942.0,943.0,3.0,2.0
108,15275,943.0,958.0,3.0,16.0
109,15245,923.0,926.0,3.0,4.0
109,15246,926.0,933.0,3.0,8.0
109,15247,933.0,934.0,3.0,2.0
109,15248,934.0,936.0,3.0,3.0
109,15249,936.0,942.0,3.0,7.0
109,15250,942.0,946.0,3.0,5.0
110,15287,907.0,928.0,3.0,22.0
110,15288,928.0,943.0,3.0,16.0
110,15289,943.0,960.0,3.0,18.0
111,15285,934.0,934.0,3.0,1.0
111,15286,934.0,965.0,3.0,32.0
112,15267,909.0,925.0,3.0,17.0
112,15268,925.0,925.0,3.0,1.0
112,15269,925.0,935.0,3.0,11.0
112,15270,935.0,939.0,3.0,5.0
112,15271,939.0,945.0,3.0,7.0
114,15260,937.0,943.0,3.0,7.0
114,15261,943.0,961.0,3.0,19.0
114,15262,961.0,975.0,3.0,15.0
115,15296,907.0,926.0,1.0,20.0
115,15297,926.0,947.0,1.0,22.0
115,15298,947.0,951.0,1.0,5.0
115,15299,951.0,969.0,1.0,19.0
115,15300,969.0,982.0,1.0,14.0
115,15301,982.0,1031.0,1.0,50.0
115,15302,1031.0,1055.0,1.0,25.0
115,15303,1055.0,1101.0,1.0,47.0
115,15304,1101.0,1125.0,1.0,25.0
116,15251,947.0,948.0,3.0,2.0
116,15252,948.0,950.0,3.0,3.0
117,15253,951.0,954.0,3.0,4.0
117,15254,954.0,959.0,3.0,6.0
117,15255,959.0,960.0,3.0,2.0
118,15292,951.0,954.0,3.0,4.0
118,15293,954.0,968.0,3.0,15.0
118,15294,968.0,968.0,3.0,1.0
118,15295,968.0,979.0,3.0,12.0
119,15305,960.0,976.0,3.0,17.0
119,15306,976.0,997.0,3.0,22.0
119,15308,1022.0,1063.0,3.0,42.0
119,15309,1063.0,1067.0,3.0,5.0
119,15310,1067.0,1085.0,3.0,19.0
119,15311,1085.0,1100.0,3.0,16.0
119,15312,1100.0,1125.0,3.0,26.0
119,15313,1125.0,1127.0,3.0,3.0
119,15314,1127.0,1162.0,3.0,36.0
119,15315,1162.0,1189.0,3.0,28.0
119,15316,1189.0,1194.0,3.0,6.0
119,15317,1194.0,1224.0,3.0,31.0
119,15318,1224.0,1264.0,3.0,41.0
119,15319,1264.0,1274.0,3.0,11.0
119,15320,1274.0,1276.0,3.0,3.0
119,15321,1276.0,1278.0,3.0,3.0
119,15322,1278.0,1279.0,3.0,2.0
120,15323,1038.0,1048.0,3.0,11.0
120,15324,1048.0,1067.0,3.0,20.0
120,15325,1067.0,1086.0,3.0,20.0
120,15326,1086.0,1139.0,3.0,54.0
120,15327,1139.0,1193.0,3.0,55.0
120,15328,1193.0,1206.0,3.0,14.0
120,15329,1206.0,1211.0,3.0,6.0
120,15330,1211.0,1223.0,3.0,13.0
120,15331,1223.0,1226.0,3.0,4.0
120,15332,1226.0,1227.0,3.0,2.0
121,15333,1115.0,1123.0,1.0,9.0
121,15334,1123.0,1135.0,1.0,13.0
121,15335,1135.0,1150.0,1.0,16.0
121,15336,1150.0,1161.0,1.0,12.0
121,15337,1161.0,1189.0,1.0,29.0
121,15338,1189.0,1208.0,1.0,20.0
121,15339,1208.0,1213.0,1.0,6.0
121,15340,1213.0,1223.0,1.0,11.0
121,15341,1223.0,1234.0,1.0,12.0
121,15342,1234.0,1234.0,1.0,1.0
124,15343,1271.0,1294.0,3.0,24.0
124,15345,1307.0,1311.0,3.0,5.0
124,15346,1311.0,1320.0,3.0,10.0
