Filename,Name,Extension,Date
1757132_stiswfc_001.fits,1757132,_stiswfc_001,17-Jan-2019
1757132_stiswfc_002.fits,1757132,_stiswfc_002,21-Mar-2020
1757132_stiswfc_003.fits,1757132,_stiswfc_003,2-Mar-2021
1757132_stiswfc_004.fits,1757132,_stiswfc_004,16-Feb-2023
1802271_mod_001.fits,1802271,_mod_001,13-Feb-2017
1802271_mod_002.fits,1802271,_mod_002,3-Aug-2017
1802271_mod_003.fits,1802271,_mod_003,17-Jan-2019
1802271_mod_004.fits,1802271,_mod_004,23-Mar-2020
1802271_mod_005.fits,1802271,_mod_005,16-Feb-2023
1802271_nic_002.fits,1802271,_nic_002,16-Jul-2008
1802271_stisnic_001.fits,1802271,_stisnic_001,16-Nov-2013
1802271_stisnic_002.fits,1802271,_stisnic_002,25-Feb-2014
1802271_stisnic_003.fits,1802271,_stisnic_003,24-Dec-2014
1802271_stisnic_004.fits,1802271,_stisnic_004,13-Feb-2017
1802271_stiswfcnic_001.fits,1802271,_stiswfcnic_001,17-Jan-2019
1802271_stiswfcnic_002.fits,1802271,_stiswfcnic_002,21-Mar-2020
1802271_stiswfcnic_003.fits,1802271,_stiswfcnic_003,2-Mar-2021
1802271_stiswfcnic_004.fits,1802271,_stiswfcnic_004,16-Feb-2023
1805292_mod_001.fits,1805292,_mod_001,13-Feb-2017
1805292_mod_002.fits,1805292,_mod_002,3-Aug-2017
1805292_mod_003.fits,1805292,_mod_003,23-Mar-2020
1805292_mod_004.fits,1805292,_mod_004,16-Feb-2023
1805292_nic_001.fits,1805292,_nic_001,22-Aug-2006
1805292_nic_002.fits,1805292,_nic_002,16-Jul-2008
1805292_stisnic_001.fits,1805292,_stisnic_001,16-Nov-2013
1805292_stisnic_002.fits,1805292,_stisnic_002,25-Feb-2014
1805292_stisnic_003.fits,1805292,_stisnic_003,24-Dec-2014
1805292_stisnic_004.fits,1805292,_stisnic_004,13-Feb-2017
1805292_stisnic_005.fits,1805292,_stisnic_005,21-Mar-2020
1805292_stisnic_006.fits,1805292,_stisnic_006,16-Feb-2023
1808347_mod_001.fits,1808347,_mod_001,13-Feb-2017
1808347_mod_002.fits,1808347,_mod_002,3-Aug-2017
1808347_mod_003.fits,1808347,_mod_003,17-Jan-2019
1808347_mod_004.fits,1808347,_mod_004,23-Mar-2020
1808347_mod_005.fits,1808347,_mod_005,16-Feb-2023
1808347_stis_001.fits,1808347,_stis_001,16-Nov-2013
1808347_stis_002.fits,1808347,_stis_002,25-Feb-2014
1808347_stis_003.fits,1808347,_stis_003,24-Dec-2014
1808347_stis_004.fits,1808347,_stis_004,13-Feb-2017
1808347_stiswfc_001.fits,1808347,_stiswfc_001,17-Jan-2019
1808347_stiswfc_002.fits,1808347,_stiswfc_002,21-Mar-2020
1808347_stiswfc_003.fits,1808347,_stiswfc_003,2-Mar-2021
1808347_stiswfc_004.fits,1808347,_stiswfc_004,16-Feb-2023
1812095_mod_001.fits,1812095,_mod_001,13-Feb-2017
1812095_mod_002.fits,1812095,_mod_002,3-Aug-2017
1812095_mod_003.fits,1812095,_mod_003,23-Mar-2020
1812095_mod_004.fits,1812095,_mod_004,16-Feb-2023
1812095_nic_001.fits,1812095,_nic_001,22-Aug-2006
1812095_nic_002.fits,1812095,_nic_002,16-Jul-2008
1812095_stisnic_001.fits,1812095,_stisnic_001,16-Nov-2013
1812095_stisnic_002.fits,1812095,_stisnic_002,25-Feb-2014
1812095_stisnic_003.fits,1812095,_stisnic_003,24-Dec-2014
1812095_stisnic_004.fits,1812095,_stisnic_004,13-Feb-2017
1812095_stisnic_005.fits,1812095,_stisnic_005,21-Mar-2020
1812095_stisnic_006.fits,1812095,_stisnic_006,16-Feb-2023
1812524_nic_002.fits,1812524,_nic_002,16-Jul-2008
1812524_nic_003.fits,1812524,_nic_003,16-Nov-2013
1812524_nic_004.fits,1812524,_nic_004,25-Feb-2014
1812524_nic_005.fits,1812524,_nic_005,21-Mar-2020
18sco_mod_001.fits,18sco,_mod_001,30-Aug-2019
18sco_mod_002.fits,18sco,_mod_002,23-Mar-2020
18sco_mod_003.fits,18sco,_mod_003,16-Feb-2023
18sco_mod_004.fits,18sco,_mod_004,4-Apr-2023
18sco_mod_005.fits,18sco,_mod_005,21-Sep-2023
18sco_stis_001.fits,18sco,_stis_001,30-Aug-2019
18sco_stis_002.fits,18sco,_stis_002,21-Mar-2020
18sco_stis_003.fits,18sco,_stis_003,16-Feb-2023
18sco_stis_004.fits,18sco,_stis_004,3-Apr-2023
18sco_stis_005.fits,18sco,_stis_005,20-Sep-2023
2m003618_stisnic_001.fits,2m003618,_stisnic_001,22-Aug-2006
2m003618_stisnic_002.fits,2m003618,_stisnic_002,1-Dec-2008
2m003618_stisnic_003.fits,2m003618,_stisnic_003,2-Feb-2010
2m003618_stisnic_004.fits,2m003618,_stisnic_004,16-Nov-2013
2m003618_stisnic_005.fits,2m003618,_stisnic_005,25-Feb-2014
2m003618_stisnic_006.fits,2m003618,_stisnic_006,24-Dec-2014
2m003618_stiswfcnic_001.fits,2m003618,_stiswfcnic_001,17-Jan-2019
2m003618_stiswfcnic_002.fits,2m003618,_stiswfcnic_002,30-Aug-2019
2m003618_stiswfcnic_003.fits,2m003618,_stiswfcnic_003,21-Mar-2020
2m003618_stiswfcnic_004.fits,2m003618,_stiswfcnic_004,2-Mar-2021
2m003618_stiswfcnic_005.fits,2m003618,_stiswfcnic_005,25-Oct-2022
2m003618_stiswfcnic_006.fits,2m003618,_stiswfcnic_006,16-Feb-2023
2m055914_stisnic_001.fits,2m055914,_stisnic_001,22-Aug-2006
2m055914_stisnic_002.fits,2m055914,_stisnic_002,1-Dec-2008
2m055914_stisnic_003.fits,2m055914,_stisnic_003,2-Feb-2010
2m055914_stisnic_004.fits,2m055914,_stisnic_004,16-Nov-2013
2m055914_stisnic_005.fits,2m055914,_stisnic_005,25-Feb-2014
2m055914_stisnic_006.fits,2m055914,_stisnic_006,24-Dec-2014
2m055914_stiswfcnic_001.fits,2m055914,_stiswfcnic_001,17-Jan-2019
2m055914_stiswfcnic_002.fits,2m055914,_stiswfcnic_002,21-Mar-2020
2m055914_stiswfcnic_003.fits,2m055914,_stiswfcnic_003,2-Mar-2021
2m055914_stiswfcnic_004.fits,2m055914,_stiswfcnic_004,25-Oct-2022
2m055914_stiswfcnic_005.fits,2m055914,_stiswfcnic_005,16-Feb-2023
WDcovar_001.fits,WDcovar,_001,
WDcovar_002.fits,WDcovar,_002,
agk_81d266_005.fits,agk_81d266,_005,
agk_81d266_stis_001.fits,agk_81d266,_stis_001,30-Jan-2001
agk_81d266_stisnic_002.fits,agk_81d266,_stisnic_002,1-Dec-2008
agk_81d266_stisnic_003.fits,agk_81d266,_stisnic_003,2-Feb-2010
agk_81d266_stisnic_004.fits,agk_81d266,_stisnic_004,16-Nov-2013
agk_81d266_stisnic_005.fits,agk_81d266,_stisnic_005,25-Feb-2014
agk_81d266_stisnic_006.fits,agk_81d266,_stisnic_006,24-Dec-2014
agk_81d266_stisnic_007.fits,agk_81d266,_stisnic_007,21-Mar-2020
alpha_lyr_004.fits,alpha_lyr,_004,
alpha_lyr_005.fits,alpha_lyr,_005,
alpha_lyr_mod_001.fits,alpha_lyr,_mod_001,20-Feb-2014
alpha_lyr_mod_002.fits,alpha_lyr,_mod_002,31-Dec-2014
alpha_lyr_mod_003.fits,alpha_lyr,_mod_003,29-Aug-2019
alpha_lyr_mod_004.fits,alpha_lyr,_mod_004,24-Mar-2020
alpha_lyr_stis_002.fits,alpha_lyr,_stis_002,15-Jun-2004
alpha_lyr_stis_003.fits,alpha_lyr,_stis_003,1-Aug-2006
alpha_lyr_stis_004.fits,alpha_lyr,_stis_004,14-Jan-2009
alpha_lyr_stis_005.fits,alpha_lyr,_stis_005,19-Jan-2010
alpha_lyr_stis_006.fits,alpha_lyr,_stis_006,22-Nov-2013
alpha_lyr_stis_007.fits,alpha_lyr,_stis_007,25-Feb-2014
alpha_lyr_stis_008.fits,alpha_lyr,_stis_008,31-Dec-2014
alpha_lyr_stis_009.fits,alpha_lyr,_stis_009,30-Aug-2019
alpha_lyr_stis_010.fits,alpha_lyr,_stis_010,21-Mar-2020
alpha_lyr_stis_011.fits,alpha_lyr,_stis_011,25-Oct-2022
bd02d3375_mod_001.fits,bd02d3375,_mod_001,30-Aug-2019
bd02d3375_mod_002.fits,bd02d3375,_mod_002,23-Mar-2020
bd02d3375_mod_003.fits,bd02d3375,_mod_003,16-Feb-2023
bd02d3375_stis_001.fits,bd02d3375,_stis_001,16-Nov-2013
bd02d3375_stis_002.fits,bd02d3375,_stis_002,25-Feb-2014
bd02d3375_stis_003.fits,bd02d3375,_stis_003,24-Dec-2014
bd02d3375_stis_004.fits,bd02d3375,_stis_004,30-Aug-2019
bd02d3375_stis_005.fits,bd02d3375,_stis_005,21-Mar-2020
bd02d3375_stis_006.fits,bd02d3375,_stis_006,16-Feb-2023
bd11d3759_stis_001.fits,bd11d3759,_stis_001,17-Jan-2019
bd11d3759_stis_002.fits,bd11d3759,_stis_002,21-Mar-2020
bd11d3759_stis_003.fits,bd11d3759,_stis_003,25-Oct-2022
bd17d4708_stis_001.fits,bd17d4708,_stis_001,15-Jun-2004
bd17d4708_stisnic_001.fits,bd17d4708,_stisnic_001,22-Aug-2006
bd21d0607_mod_001.fits,bd21d0607,_mod_001,30-Aug-2019
bd21d0607_mod_002.fits,bd21d0607,_mod_002,23-Mar-2020
bd21d0607_mod_003.fits,bd21d0607,_mod_003,16-Feb-2023
bd21d0607_stis_001.fits,bd21d0607,_stis_001,16-Nov-2013
bd21d0607_stis_002.fits,bd21d0607,_stis_002,25-Feb-2014
bd21d0607_stis_003.fits,bd21d0607,_stis_003,24-Dec-2014
bd21d0607_stis_004.fits,bd21d0607,_stis_004,30-Aug-2019
bd21d0607_stis_005.fits,bd21d0607,_stis_005,21-Mar-2020
bd21d0607_stis_006.fits,bd21d0607,_stis_006,16-Feb-2023
bd26d2606_mod_001.fits,bd26d2606,_mod_001,30-Aug-2019
bd26d2606_mod_002.fits,bd26d2606,_mod_002,23-Mar-2020
bd26d2606_mod_003.fits,bd26d2606,_mod_003,16-Feb-2023
bd26d2606_stis_001.fits,bd26d2606,_stis_001,16-Nov-2013
bd26d2606_stis_002.fits,bd26d2606,_stis_002,25-Feb-2014
bd26d2606_stis_003.fits,bd26d2606,_stis_003,24-Dec-2014
bd26d2606_stis_004.fits,bd26d2606,_stis_004,30-Aug-2019
bd26d2606_stis_005.fits,bd26d2606,_stis_005,21-Mar-2020
bd26d2606_stis_006.fits,bd26d2606,_stis_006,16-Feb-2023
bd29d2091_mod_001.fits,bd29d2091,_mod_001,30-Aug-2019
bd29d2091_mod_002.fits,bd29d2091,_mod_002,23-Mar-2020
bd29d2091_mod_003.fits,bd29d2091,_mod_003,16-Feb-2023
bd29d2091_stis_001.fits,bd29d2091,_stis_001,16-Nov-2013
bd29d2091_stis_002.fits,bd29d2091,_stis_002,25-Feb-2014
bd29d2091_stis_003.fits,bd29d2091,_stis_003,24-Dec-2014
bd29d2091_stis_004.fits,bd29d2091,_stis_004,30-Aug-2019
bd29d2091_stis_005.fits,bd29d2091,_stis_005,21-Mar-2020
bd29d2091_stis_006.fits,bd29d2091,_stis_006,16-Feb-2023
bd54d1216_mod_001.fits,bd54d1216,_mod_001,30-Aug-2019
bd54d1216_mod_002.fits,bd54d1216,_mod_002,23-Mar-2020
bd54d1216_stis_001.fits,bd54d1216,_stis_001,16-Nov-2013
bd54d1216_stis_002.fits,bd54d1216,_stis_002,25-Feb-2014
bd54d1216_stis_003.fits,bd54d1216,_stis_003,24-Dec-2014
bd54d1216_stis_004.fits,bd54d1216,_stis_004,30-Aug-2019
bd54d1216_stis_005.fits,bd54d1216,_stis_005,21-Mar-2020
bd60d1753_mod_001.fits,bd60d1753,_mod_001,13-Feb-2017
bd60d1753_mod_002.fits,bd60d1753,_mod_002,3-Aug-2017
bd60d1753_mod_003.fits,bd60d1753,_mod_003,17-Jan-2019
bd60d1753_mod_004.fits,bd60d1753,_mod_004,23-Mar-2020
bd60d1753_mod_005.fits,bd60d1753,_mod_005,16-Feb-2023
bd60d1753_stis_001.fits,bd60d1753,_stis_001,16-Nov-2013
bd60d1753_stis_002.fits,bd60d1753,_stis_002,25-Feb-2014
bd60d1753_stis_003.fits,bd60d1753,_stis_003,24-Dec-2014
bd60d1753_stis_004.fits,bd60d1753,_stis_004,13-Feb-2017
bd60d1753_stiswfc_001.fits,bd60d1753,_stiswfc_001,17-Jan-2019
bd60d1753_stiswfc_002.fits,bd60d1753,_stiswfc_002,21-Mar-2020
bd60d1753_stiswfc_003.fits,bd60d1753,_stiswfc_003,2-Mar-2021
bd60d1753_stiswfc_004.fits,bd60d1753,_stiswfc_004,17-Feb-2023
bd_17d4708_stisnic_002.fits,bd_17d4708,_stisnic_002,1-Dec-2008
bd_17d4708_stisnic_003.fits,bd_17d4708,_stisnic_003,2-Feb-2010
bd_17d4708_stisnic_004.fits,bd_17d4708,_stisnic_004,16-Nov-2013
bd_17d4708_stisnic_005.fits,bd_17d4708,_stisnic_005,25-Feb-2014
bd_17d4708_stisnic_006.fits,bd_17d4708,_stisnic_006,24-Dec-2014
bd_17d4708_stisnic_007.fits,bd_17d4708,_stisnic_007,21-Mar-2020
bd_25d4655_002.fits,bd_25d4655,_002,
bd_28d4211_005.fits,bd_28d4211,_005,
bd_28d4211_fos_003.fits,bd_28d4211,_fos_003,13-Feb-1996
bd_28d4211_stis_001.fits,bd_28d4211,_stis_001,30-Jan-2001
bd_28d4211_stis_002.fits,bd_28d4211,_stis_002,16-Nov-2013
bd_28d4211_stis_003.fits,bd_28d4211,_stis_003,25-Feb-2014
bd_28d4211_stis_004.fits,bd_28d4211,_stis_004,24-Dec-2014
bd_28d4211_stis_005.fits,bd_28d4211,_stis_005,22-Mar-2020
bd_33d2642_004.fits,bd_33d2642,_004,
bd_33d2642_fos_003.fits,bd_33d2642,_fos_003,13-Feb-1996
bd_75d325_005.fits,bd_75d325,_005,
bd_75d325_fos_003.fits,bd_75d325,_fos_003,13-Feb-1996
bd_75d325_stis_001.fits,bd_75d325,_stis_001,30-Jan-2001
bd_75d325_stis_002.fits,bd_75d325,_stis_002,16-Nov-2013
bd_75d325_stis_003.fits,bd_75d325,_stis_003,25-Feb-2014
bd_75d325_stis_004.fits,bd_75d325,_stis_004,24-Dec-2014
bd_75d325_stis_005.fits,bd_75d325,_stis_005,21-Mar-2020
bd_75d325_stis_006.fits,bd_75d325,_stis_006,25-Oct-2022
c26202_mod_001.fits,c26202,_mod_001,13-Feb-2017
c26202_mod_002.fits,c26202,_mod_002,3-Aug-2017
c26202_mod_003.fits,c26202,_mod_003,17-Jan-2019
c26202_mod_004.fits,c26202,_mod_004,23-Mar-2020
c26202_mod_005.fits,c26202,_mod_005,24-Oct-2022
c26202_mod_006.fits,c26202,_mod_006,16-Feb-2023
c26202_stisnic_001.fits,c26202,_stisnic_001,22-Aug-2006
c26202_stisnic_002.fits,c26202,_stisnic_002,1-Dec-2008
c26202_stisnic_003.fits,c26202,_stisnic_003,22-Jan-2010
c26202_stisnic_004.fits,c26202,_stisnic_004,16-Nov-2013
c26202_stisnic_005.fits,c26202,_stisnic_005,25-Feb-2014
c26202_stisnic_006.fits,c26202,_stisnic_006,24-Dec-2014
c26202_stisnic_007.fits,c26202,_stisnic_007,13-Feb-2017
c26202_stiswfcnic_001.fits,c26202,_stiswfcnic_001,17-Jan-2019
c26202_stiswfcnic_002.fits,c26202,_stiswfcnic_002,21-Mar-2020
c26202_stiswfcnic_003.fits,c26202,_stiswfcnic_003,2-Mar-2021
c26202_stiswfcnic_004.fits,c26202,_stiswfcnic_004,25-Oct-2022
c26202_stiswfcnic_005.fits,c26202,_stiswfcnic_005,16-Feb-2023
delumi_mod_001.fits,delumi,_mod_001,30-Aug-2019
delumi_mod_002.fits,delumi,_mod_002,23-Mar-2020
delumi_mod_003.fits,delumi,_mod_003,24-Oct-2022
delumi_mod_004.fits,delumi,_mod_004,16-Feb-2023
delumi_stis_001.fits,delumi,_stis_001,30-Aug-2019
delumi_stis_002.fits,delumi,_stis_002,21-Mar-2020
delumi_stis_003.fits,delumi,_stis_003,25-Oct-2022
delumi_stis_004.fits,delumi,_stis_004,16-Feb-2023
eta1dor_mod_001.fits,eta1dor,_mod_001,30-Aug-2019
eta1dor_mod_002.fits,eta1dor,_mod_002,23-Mar-2020
eta1dor_mod_003.fits,eta1dor,_mod_003,24-Oct-2022
eta1dor_mod_004.fits,eta1dor,_mod_004,16-Feb-2023
eta1dor_stis_001.fits,eta1dor,_stis_001,30-Aug-2019
eta1dor_stis_002.fits,eta1dor,_stis_002,21-Mar-2020
eta1dor_stis_003.fits,eta1dor,_stis_003,25-Oct-2022
eta1dor_stis_004.fits,eta1dor,_stis_004,16-Feb-2023
etauma_mod_001.fits,etauma,_mod_001,30-Aug-2019
etauma_mod_002.fits,etauma,_mod_002,23-Mar-2020
etauma_mod_003.fits,etauma,_mod_003,8-Apr-2022
etauma_mod_004.fits,etauma,_mod_004,24-Oct-2022
etauma_stis_001.fits,etauma,_stis_001,16-Nov-2013
etauma_stis_002.fits,etauma,_stis_002,25-Feb-2014
etauma_stis_003.fits,etauma,_stis_003,24-Dec-2014
etauma_stis_004.fits,etauma,_stis_004,30-Aug-2019
etauma_stis_005.fits,etauma,_stis_005,21-Mar-2020
etauma_stis_006.fits,etauma,_stis_006,30-Jan-2022
etauma_stis_007.fits,etauma,_stis_007,25-Oct-2022
feige110_005.fits,feige110,_005,
feige110_stis_001.fits,feige110,_stis_001,30-Jan-2001
feige110_stisnic_002.fits,feige110,_stisnic_002,1-Dec-2008
feige110_stisnic_003.fits,feige110,_stisnic_003,2-Feb-2010
feige110_stisnic_004.fits,feige110,_stisnic_004,16-Nov-2013
feige110_stisnic_005.fits,feige110,_stisnic_005,25-Feb-2014
feige110_stisnic_006.fits,feige110,_stisnic_006,24-Dec-2014
feige110_stisnic_007.fits,feige110,_stisnic_007,30-Aug-2019
feige110_stisnic_008.fits,feige110,_stisnic_008,21-Mar-2020
feige34_005.fits,feige34,_005,
feige34_stis_001.fits,feige34,_stis_001,30-Jan-2001
feige34_stis_002.fits,feige34,_stis_002,16-Nov-2013
feige34_stis_003.fits,feige34,_stis_003,25-Feb-2014
feige34_stis_004.fits,feige34,_stis_004,24-Dec-2014
feige34_stis_005.fits,feige34,_stis_005,30-Aug-2019
feige34_stis_006.fits,feige34,_stis_006,21-Mar-2020
feige66_002.fits,feige66,_002,
feige67_002.fits,feige67,_002,
g191b2b_005.fits,g191b2b,_005,
g191b2b_fos_003.fits,g191b2b,_fos_003,13-Feb-1996
g191b2b_mod_004.fits,g191b2b,_mod_004,23-Feb-2004
g191b2b_mod_005.fits,g191b2b,_mod_005,20-Jan-2009
g191b2b_mod_007.fits,g191b2b,_mod_007,13-Jan-2010
g191b2b_mod_008.fits,g191b2b,_mod_008,31-Oct-2013
g191b2b_mod_009.fits,g191b2b,_mod_009,8-May-2014
g191b2b_mod_010.fits,g191b2b,_mod_010,23-Dec-2014
g191b2b_mod_011.fits,g191b2b,_mod_011,24-Mar-2020
g191b2b_mod_012.fits,g191b2b,_mod_012,13-Feb-2023
g191b2b_nic_001.fits,g191b2b,_nic_001,
g191b2b_stis_001.fits,g191b2b,_stis_001,30-Jan-2001
g191b2b_stisfuse_001.fits,g191b2b,_stisfuse_001,24-Oct-2013 12:18:35.00
g191b2b_stisnic_001.fits,g191b2b,_stisnic_001,22-Aug-2006
g191b2b_stisnic_002.fits,g191b2b,_stisnic_002,1-Dec-2008
g191b2b_stisnic_003.fits,g191b2b,_stisnic_003,19-Jan-2010
g191b2b_stisnic_004.fits,g191b2b,_stisnic_004,16-Nov-2013
g191b2b_stisnic_005.fits,g191b2b,_stisnic_005,25-Feb-2014
g191b2b_stisnic_006.fits,g191b2b,_stisnic_006,24-Dec-2014
g191b2b_stiswfcnic_001.fits,g191b2b,_stiswfcnic_001,17-Jan-2019
g191b2b_stiswfcnic_002.fits,g191b2b,_stiswfcnic_002,21-Mar-2020
g191b2b_stiswfcnic_003.fits,g191b2b,_stiswfcnic_003,2-Mar-2021
g191b2b_stiswfcnic_004.fits,g191b2b,_stiswfcnic_004,16-Feb-2023
g93_48_004.fits,g93_48,_004,
gd108_005.fits,gd108,_005,
gd153_fos_003.fits,gd153,_fos_003,13-Feb-1996
gd153_mod_004.fits,gd153,_mod_004,23-Feb-2004
gd153_mod_005.fits,gd153,_mod_005,20-Jan-2009
gd153_mod_007.fits,gd153,_mod_007,13-Jan-2010
gd153_mod_008.fits,gd153,_mod_008,10-Oct-2012
gd153_mod_009.fits,gd153,_mod_009,8-May-2014
gd153_mod_010.fits,gd153,_mod_010,23-Dec-2014
gd153_mod_011.fits,gd153,_mod_011,24-Mar-2020
gd153_mod_012.fits,gd153,_mod_012,13-Feb-2023
gd153_stis_001.fits,gd153,_stis_001,30-Jan-2001
gd153_stisnic_001.fits,gd153,_stisnic_001,22-Aug-2006
gd153_stisnic_002.fits,gd153,_stisnic_002,1-Dec-2008
gd153_stisnic_003.fits,gd153,_stisnic_003,19-Jan-2010
gd153_stisnic_004.fits,gd153,_stisnic_004,16-Nov-2013
gd153_stisnic_005.fits,gd153,_stisnic_005,25-Feb-2014
gd153_stisnic_006.fits,gd153,_stisnic_006,24-Dec-2014
gd153_stiswfcnic_001.fits,gd153,_stiswfcnic_001,17-Jan-2019
gd153_stiswfcnic_002.fits,gd153,_stiswfcnic_002,21-Mar-2020
gd153_stiswfcnic_003.fits,gd153,_stiswfcnic_003,2-Mar-2021
gd153_stiswfcnic_004.fits,gd153,_stiswfcnic_004,16-Feb-2023
gd50_004.fits,gd50,_004,
gd71_fos_003.fits,gd71,_fos_003,13-Feb-1996
gd71_mod_005.fits,gd71,_mod_005,23-Feb-2004
gd71_mod_006.fits,gd71,_mod_006,20-Jan-2009
gd71_mod_007.fits,gd71,_mod_007,13-Jan-2010
gd71_mod_008.fits,gd71,_mod_008,10-Oct-2012
gd71_mod_009.fits,gd71,_mod_009,8-May-2014
gd71_mod_010.fits,gd71,_mod_010,23-Dec-2014
gd71_mod_011.fits,gd71,_mod_011,24-Mar-2020
gd71_mod_012.fits,gd71,_mod_012,13-Feb-2023
gd71_stis_001.fits,gd71,_stis_001,30-Jan-2001
gd71_stisnic_001.fits,gd71,_stisnic_001,22-Aug-2006
gd71_stisnic_002.fits,gd71,_stisnic_002,1-Dec-2008
gd71_stisnic_003.fits,gd71,_stisnic_003,19-Jan-2010
gd71_stisnic_004.fits,gd71,_stisnic_004,16-Nov-2013
gd71_stisnic_005.fits,gd71,_stisnic_005,25-Feb-2014
gd71_stisnic_006.fits,gd71,_stisnic_006,24-Dec-2014
gd71_stiswfcnic_001.fits,gd71,_stiswfcnic_001,17-Jan-2019
gd71_stiswfcnic_002.fits,gd71,_stiswfcnic_002,21-Mar-2020
gd71_stiswfcnic_003.fits,gd71,_stiswfcnic_003,2-Mar-2021
gd71_stiswfcnic_004.fits,gd71,_stiswfcnic_004,16-Feb-2023
gj7541a_mod_001.fits,gj7541a,_mod_001,25-Mar-2020
gj7541a_stis_001.fits,gj7541a,_stis_001,16-Nov-2013
gj7541a_stis_002.fits,gj7541a,_stis_002,25-Feb-2014
