E [keV], efficiency level 00, efficiency level 01, efficiency level 02, efficiency level 03, efficiency level 04, efficiency level 05, efficiency level 06, efficiency level 07, efficiency level 08, efficiency level 09, efficiency level 10, efficiency level 11, efficiency level 12, efficiency level 13, efficiency level 14
2.71191, 0.72527, 0.567398, 0.442675, 0.345198, 0.26914, 0.209823, 0.163572, 0.127513, 0.0994014, 0.0774865, 0.0604026, 0.047085, 0.0367035, 0.0286109, 0.0223025
2.79515, 0.745651, 0.596051, 0.475273, 0.378798, 0.301858, 0.240529, 0.191653, 0.152705, 0.121671, 0.0969421, 0.0772389, 0.0615399, 0.0490316, 0.0390656, 0.0311251
2.88094, 0.764966, 0.623842, 0.507589, 0.41283, 0.335713, 0.272984, 0.221968, 0.180482, 0.146748, 0.119318, 0.0970145, 0.0788797, 0.0641346, 0.0521457, 0.0423978
2.96937, 0.783135, 0.650421, 0.539068, 0.446612, 0.369965, 0.306453, 0.253837, 0.21025, 0.174145, 0.144239, 0.119469, 0.0989513, 0.0819573, 0.0678817, 0.0562234
3.06051, 0.799894, 0.675258, 0.568954, 0.47922, 0.403591, 0.339879, 0.286216, 0.241022, 0.202962, 0.17091, 0.14392, 0.121191, 0.102051, 0.085934, 0.0723622
3.15445, 0.815183, 0.698084, 0.596762, 0.509986, 0.43578, 0.372354, 0.31815, 0.271832, 0.232255, 0.198439, 0.169546, 0.144859, 0.123766, 0.105744, 0.0903464
3.25127, 0.829344, 0.719488, 0.623186, 0.539618, 0.46721, 0.404499, 0.350197, 0.30318, 0.262474, 0.227231, 0.196719, 0.170304, 0.147435, 0.127637, 0.110497
3.35106, 0.842336, 0.739292, 0.6479, 0.567658, 0.497307, 0.435658, 0.381642, 0.334318, 0.292861, 0.256542, 0.224727, 0.196857, 0.172442, 0.151055, 0.132321
3.45392, 0.853969, 0.757096, 0.670308, 0.593324, 0.525138, 0.46477, 0.411333, 0.364035, 0.322174, 0.285124, 0.252334, 0.223315, 0.197632, 0.174903, 0.154787
3.55993, 0.864143, 0.772573, 0.689847, 0.615841, 0.549731, 0.490701, 0.438001, 0.390956, 0.348961, 0.311476, 0.278017, 0.248151, 0.221493, 0.197698, 0.176459
3.6692, 0.872973, 0.785863, 0.706629, 0.635251, 0.571041, 0.513305, 0.461397, 0.414735, 0.372789, 0.335083, 0.30119, 0.270725, 0.243341, 0.218726, 0.196601
3.78182, 0.881429, 0.798796, 0.723136, 0.654516, 0.592367, 0.536103, 0.485174, 0.43908, 0.397362, 0.359606, 0.325436, 0.294513, 0.266527, 0.241201, 0.21828
3.8979, 0.889621, 0.811554, 0.739608, 0.673918, 0.614024, 0.559437, 0.509695, 0.464371, 0.423075, 0.38545, 0.35117, 0.319938, 0.291483, 0.265558, 0.241939
4.01754, 0.897522, 0.824089, 0.755975, 0.693376, 0.635923, 0.583215, 0.534868, 0.490525, 0.449855, 0.412556, 0.378348, 0.346976, 0.318205, 0.291819, 0.267621
4.14085, 0.905143, 0.83638, 0.772194, 0.712825, 0.657985, 0.607349, 0.560602, 0.517449, 0.477616, 0.440847, 0.406907, 0.37558, 0.346664, 0.319974, 0.295339
4.26795, 0.912445, 0.848364, 0.788176, 0.732156, 0.680083, 0.6317, 0.586752, 0.544997, 0.506212, 0.470185, 0.436722, 0.405639, 0.376768, 0.349951, 0.325043
4.39895, 0.919453, 0.860027, 0.803875, 0.751292, 0.702117, 0.656147, 0.61318, 0.573023, 0.535493, 0.50042, 0.467642, 0.437011, 0.408386, 0.381636, 0.356637
4.53397, 0.926127, 0.871295, 0.819181, 0.770093, 0.723917, 0.680496, 0.639674, 0.601296, 0.565219, 0.531305, 0.499424, 0.469456, 0.441286, 0.414806, 0.389914
4.67313, 0.932437, 0.882059, 0.833911, 0.788307, 0.745169, 0.70438, 0.665816, 0.629361, 0.594899, 0.562323, 0.53153, 0.502422, 0.474908, 0.4489, 0.424317
4.81657, 0.938328, 0.892199, 0.847884, 0.805691, 0.765572, 0.727439, 0.691199, 0.656761, 0.624037, 0.592942, 0.563396, 0.535321, 0.508645, 0.483298, 0.459214
4.9644, 0.943781, 0.901644, 0.860968, 0.822055, 0.784875, 0.749367, 0.715459, 0.683083, 0.652169, 0.622654, 0.594473, 0.567567, 0.541878, 0.517352, 0.493936
5.11678, 0.948759, 0.910297, 0.873006, 0.837176, 0.802793, 0.769813, 0.738182, 0.707847, 0.678758, 0.650863, 0.624113, 0.598462, 0.573865, 0.550278, 0.527661
5.27383, 0.953223, 0.918056, 0.88383, 0.850816, 0.819015, 0.788392, 0.75891, 0.730528, 0.703205, 0.676903, 0.651584, 0.627212, 0.603751, 0.581167, 0.559427
5.4357, 0.957138, 0.924822, 0.893266, 0.862728, 0.833215, 0.804703, 0.777162, 0.75056, 0.724868, 0.700054, 0.676089, 0.652944, 0.63059, 0.609002, 0.588152
5.60254, 0.960534, 0.930644, 0.901378, 0.872978, 0.845455, 0.818791, 0.792964, 0.767949, 0.743721, 0.720257, 0.697533, 0.675525, 0.65421, 0.633569, 0.613578
5.77451, 0.963724, 0.936151, 0.909084, 0.882749, 0.85716, 0.832305, 0.808167, 0.784726, 0.761964, 0.739861, 0.718399, 0.697559, 0.677323, 0.657674, 0.638594
5.95175, 0.966722, 0.941375, 0.916431, 0.892102, 0.868403, 0.845326, 0.822859, 0.800987, 0.779694, 0.758967, 0.73879, 0.71915, 0.70003, 0.681419, 0.663303
6.13443, 0.969531, 0.9463, 0.923385, 0.900981, 0.879106, 0.857756, 0.836921, 0.81659, 0.796752, 0.777394, 0.758507, 0.740077, 0.722096, 0.704551, 0.687432
6.32271, 0.972132, 0.950886, 0.929882, 0.909302, 0.889165, 0.869467, 0.850203, 0.831363, 0.81294, 0.794924, 0.777307, 0.76008, 0.743234, 0.726762, 0.710654
6.51678, 0.974519, 0.955104, 0.935872, 0.916992, 0.898479, 0.880335, 0.862554, 0.845131, 0.828059, 0.81133, 0.794939, 0.778879, 0.763143, 0.747725, 0.732618
6.7168, 0.97667, 0.95891, 0.941286, 0.923953, 0.906928, 0.890211, 0.8738, 0.857689, 0.841875, 0.826352, 0.811114, 0.796157, 0.781475, 0.767064, 0.752919
6.92297, 0.978566, 0.962257, 0.946051, 0.930088, 0.914383, 0.898939, 0.883753, 0.868823, 0.854143, 0.839711, 0.825523, 0.811574, 0.79786, 0.784378, 0.771123
7.13546, 0.980211, 0.965163, 0.950196, 0.935434, 0.920891, 0.906571, 0.89247, 0.878588, 0.864921, 0.851465, 0.838219, 0.825178, 0.81234, 0.799702, 0.78726
7.35447, 0.9817, 0.967851, 0.954068, 0.940458, 0.927034, 0.913798, 0.900749, 0.887884, 0.875203, 0.862702, 0.85038, 0.838233, 0.826259, 0.814457, 0.802822
7.58021, 0.983005, 0.970293, 0.957646, 0.945144, 0.932798, 0.92061, 0.90858, 0.896705, 0.884986, 0.873419, 0.862002, 0.850735, 0.839615, 0.82864, 0.817808
7.81287, 0.98406, 0.972412, 0.960841, 0.949393, 0.938077, 0.926892, 0.91584, 0.904918, 0.894126, 0.883462, 0.872926, 0.862514, 0.852227, 0.842062, 0.832019
8.05267, 0.984767, 0.974097, 0.963532, 0.953075, 0.942728, 0.932493, 0.922367, 0.91235, 0.902442, 0.892641, 0.882946, 0.873357, 0.863871, 0.854488, 0.845207
8.29984, 0.984985, 0.975188, 0.965549, 0.95601, 0.946564, 0.937211, 0.92795, 0.91878, 0.9097, 0.90071, 0.891809, 0.882995, 0.874268, 0.865628, 0.857073
8.55459, 0.984536, 0.975491, 0.966687, 0.95798, 0.949354, 0.940807, 0.932337, 0.923943, 0.915625, 0.907381, 0.899212, 0.891116, 0.883093, 0.875142, 0.867262
8.81716, 0.983222, 0.974793, 0.96672, 0.958748, 0.95085, 0.943019, 0.935254, 0.927553, 0.919915, 0.912341, 0.904829, 0.897379, 0.88999, 0.882662, 0.875394
9.08779, 0.980753, 0.972791, 0.965339, 0.957998, 0.950727, 0.943515, 0.936361, 0.929262, 0.922217, 0.915226, 0.908288, 0.901402, 0.894569, 0.887788, 0.881058
9.36673, 0.976871, 0.969292, 0.962416, 0.95567, 0.948992, 0.942369, 0.935794, 0.929268, 0.922788, 0.916353, 0.909964, 0.903619, 0.897319, 0.891063, 0.88485
9.65423, 0.971297, 0.964039, 0.957717, 0.951549, 0.94545, 0.939402, 0.933396, 0.927432, 0.921507, 0.915621, 0.909772, 0.903962, 0.898189, 0.892453, 0.886753
9.95055, 0.96382, 0.956821, 0.951028, 0.945417, 0.939879, 0.934388, 0.928935, 0.923518, 0.918134, 0.912782, 0.907463, 0.902175, 0.896918, 0.891692, 0.886496
10.256, 0.954254, 0.947456, 0.942161, 0.937083, 0.932081, 0.927125, 0.922204, 0.917313, 0.91245, 0.907615, 0.902806, 0.898024, 0.893267, 0.888535, 0.883829
10.5708, 0.942295, 0.935641, 0.930812, 0.926235, 0.921741, 0.917293, 0.912876, 0.908486, 0.904121, 0.899778, 0.895457, 0.891157, 0.886879, 0.882622, 0.878385
10.8952, 0.927938, 0.921377, 0.916975, 0.912864, 0.908844, 0.90487, 0.900925, 0.897004, 0.893104, 0.889223, 0.88536, 0.881515, 0.877688, 0.873877, 0.870083
11.2296, 0.910968, 0.904454, 0.900437, 0.896751, 0.893165, 0.889626, 0.886115, 0.882626, 0.879154, 0.875699, 0.872259, 0.868834, 0.865423, 0.862026, 0.858643
11.5743, 0.891613, 0.885108, 0.881431, 0.878125, 0.874927, 0.871778, 0.868656, 0.865554, 0.862469, 0.859397, 0.856338, 0.853291, 0.850256, 0.847233, 0.844221
11.9296, 0.86972, 0.86319, 0.859804, 0.856828, 0.853969, 0.85116, 0.848379, 0.845616, 0.842868, 0.840133, 0.837408, 0.834694, 0.831989, 0.829294, 0.826609
12.2957, 0.845665, 0.839083, 0.835938, 0.833237, 0.830662, 0.82814, 0.825645, 0.823168, 0.820705, 0.818253, 0.815811, 0.813377, 0.810952, 0.808535, 0.806126
12.6731, 0.819461, 0.812811, 0.809858, 0.807382, 0.80504, 0.802752, 0.800492, 0.79825, 0.796021, 0.793802, 0.791592, 0.78939, 0.787195, 0.785007, 0.782826
13.0621, 0.791547, 0.784854, 0.782084, 0.779818, 0.777692, 0.775623, 0.773582, 0.771559, 0.769548, 0.767546, 0.765553, 0.763566, 0.761586, 0.759612, 0.757644
13.463, 0.762154, 0.755454, 0.752863, 0.750799, 0.748879, 0.747018, 0.745186, 0.743371, 0.741567, 0.739773, 0.737986, 0.736205, 0.734429, 0.732659, 0.730894
13.8763, 0.731538, 0.724867, 0.722451, 0.720577, 0.718853, 0.717189, 0.715553, 0.713934, 0.712327, 0.710727, 0.709135, 0.707548, 0.705966, 0.704388, 0.702815
14.3022, 0.700176, 0.693569, 0.69132, 0.689627, 0.688085, 0.686604, 0.685151, 0.683715, 0.68229, 0.680872, 0.679461, 0.678054, 0.676652, 0.675254, 0.673859
14.7412, 0.668102, 0.661591, 0.659503, 0.657977, 0.656604, 0.655292, 0.654008, 0.652741, 0.651484, 0.650234, 0.64899, 0.64775, 0.646514, 0.645282, 0.644053
15.1936, 0.635946, 0.629561, 0.627625, 0.626252, 0.625034, 0.623875, 0.622746, 0.621631, 0.620527, 0.61943, 0.618338, 0.61725, 0.616165, 0.615083, 0.614004
15.66, 0.603612, 0.59738, 0.595586, 0.594353, 0.593275, 0.592255, 0.591264, 0.590288, 0.589321, 0.588361, 0.587406, 0.586454, 0.585506, 0.58456, 0.583616
16.1406, 0.571735, 0.565677, 0.564015, 0.562909, 0.561954, 0.561058, 0.560189, 0.559335, 0.55849, 0.557652, 0.556818, 0.555987, 0.555159, 0.554333, 0.553509
16.636, 0.540168, 0.534301, 0.532761, 0.531766, 0.530921, 0.530133, 0.529372, 0.528625, 0.527887, 0.527155, 0.526426, 0.525701, 0.524979, 0.524258, 0.523539
17.1467, 0.50941, 0.503748, 0.502318, 0.501422, 0.500671, 0.499976, 0.499307, 0.498652, 0.498005, 0.497364, 0.496727, 0.496092, 0.49546, 0.49483, 0.494201
17.6729, 0.479395, 0.473947, 0.472617, 0.471805, 0.471135, 0.470519, 0.469928, 0.469351, 0.468782, 0.468218, 0.467657, 0.467099, 0.466544, 0.46599, 0.465437
18.2154, 0.450404, 0.445182, 0.443945, 0.443211, 0.442613, 0.442068, 0.441547, 0.441039, 0.440538, 0.440043, 0.439551, 0.439061, 0.438574, 0.438087, 0.437603
18.7745, 0.422508, 0.417518, 0.416372, 0.415709, 0.415177, 0.414696, 0.414238, 0.413792, 0.413354, 0.412921, 0.41249, 0.412062, 0.411636, 0.411211, 0.410787
19.3507, 0.395699, 0.390948, 0.389886, 0.389288, 0.388817, 0.388393, 0.387992, 0.387603, 0.387221, 0.386843, 0.386468, 0.386095, 0.385724, 0.385354, 0.384986
19.9447, 0.370207, 0.365695, 0.364713, 0.364174, 0.363757, 0.363385, 0.363034, 0.362695, 0.362362, 0.362034, 0.361709, 0.361385, 0.361063, 0.360742, 0.360422
20.5569, 0.345846, 0.341573, 0.340665, 0.340181, 0.339811, 0.339485, 0.33918, 0.338885, 0.338596, 0.338312, 0.33803, 0.337749, 0.337471, 0.337193, 0.336916
21.1878, 0.322897, 0.318857, 0.318019, 0.317583, 0.317255, 0.31697, 0.316704, 0.316447, 0.316197, 0.315951, 0.315707, 0.315464, 0.315223, 0.314983, 0.314744
21.8382, 0.30108, 0.29727, 0.296496, 0.296103, 0.295813, 0.295563, 0.295331, 0.295109, 0.294892, 0.294679, 0.294468, 0.294258, 0.29405, 0.293843, 0.293636
22.5084, 0.280639, 0.27705, 0.276334, 0.275979, 0.275722, 0.275503, 0.2753, 0.275106, 0.274918, 0.274733, 0.27455, 0.274369, 0.274189, 0.27401, 0.273831
23.1993, 0.261321, 0.257947, 0.257285, 0.256964, 0.256735, 0.256541, 0.256364, 0.256195, 0.256031, 0.25587, 0.255711, 0.255554, 0.255397, 0.255241, 0.255086
23.9114, 0.243273, 0.240102, 0.23949, 0.239198, 0.238993, 0.238821, 0.238665, 0.238516, 0.238373, 0.238232, 0.238093, 0.237955, 0.237819, 0.237683, 0.237547
24.6453, 0.226352, 0.223375, 0.222807, 0.22254, 0.222356, 0.222202, 0.222063, 0.221932, 0.221805, 0.22168, 0.221558, 0.221436, 0.221316, 0.221196, 0.221076
25.4018, 0.210587, 0.207795, 0.207266, 0.207022, 0.206854, 0.206716, 0.206591, 0.206473, 0.206359, 0.206248, 0.206139, 0.206031, 0.205923, 0.205817, 0.20571
26.1814, 0.195847, 0.19323, 0.192739, 0.192515, 0.192362, 0.192238, 0.192126, 0.19202, 0.191919, 0.191819, 0.191722, 0.191625, 0.191529, 0.191434, 0.191339
26.985, 0.181908, 0.179461, 0.179005, 0.1788, 0.178661, 0.178549, 0.178449, 0.178354, 0.178264, 0.178175, 0.178088, 0.178002, 0.177917, 0.177833, 0.177748
27.8133, 0.168865, 0.166578, 0.166156, 0.165968, 0.165842, 0.165741, 0.165651, 0.165567, 0.165486, 0.165407, 0.16533, 0.165254, 0.165178, 0.165103, 0.165028
28.667, 0.156692, 0.154558, 0.154167, 0.153994, 0.15388, 0.153789, 0.153709, 0.153634, 0.153562, 0.153491, 0.153423, 0.153355, 0.153288, 0.153221, 0.153154
29.5469, 0.145481, 0.14349, 0.143127, 0.142969, 0.142866, 0.142784, 0.142712, 0.142645, 0.14258, 0.142518, 0.142457, 0.142396, 0.142337, 0.142277, 0.142218
30.4538, 0.135063, 0.133205, 0.13287, 0.132724, 0.132631, 0.132557, 0.132492, 0.132432, 0.132375, 0.132319, 0.132265, 0.132211, 0.132158, 0.132105, 0.132053
31.3885, 0.125509, 0.123775, 0.123464, 0.123331, 0.123246, 0.123179, 0.123121, 0.123067, 0.123016, 0.122966, 0.122918, 0.12287, 0.122823, 0.122776, 0.122729
32.3519, 0.116656, 0.115038, 0.11475, 0.114627, 0.11455, 0.114489, 0.114437, 0.114389, 0.114343, 0.114299, 0.114255, 0.114213, 0.11417, 0.114128, 0.114087
33.3449, 0.108528, 0.107017, 0.106749, 0.106636, 0.106566, 0.106511, 0.106464, 0.10642, 0.106379, 0.10634, 0.106301, 0.106263, 0.106225, 0.106187, 0.10615
34.3684, 0.101024, 0.0996138, 0.0993644, 0.0992603, 0.0991957, 0.099146, 0.0991032, 0.0990641, 0.0990271, 0.0989913, 0.0989564, 0.098922, 0.0988881, 0.0988545, 0.098821
35.4233, 0.0941162, 0.0927982, 0.0925661, 0.09247, 0.0924106, 0.0923653, 0.0923265, 0.092291, 0.0922575, 0.0922252, 0.0921937, 0.0921627, 0.0921321, 0.0921018, 0.0920717
36.5106, 0.0877756, 0.086543, 0.0863269, 0.0862379, 0.0861833, 0.0861419, 0.0861066, 0.0860744, 0.086044, 0.0860148, 0.0859863, 0.0859583, 0.0859307, 0.0859033, 0.0858761
37.6312, 0.081934, 0.0807806, 0.080579, 0.0804966, 0.0804464, 0.0804085, 0.0803763, 0.080347, 0.0803195, 0.080293, 0.0802672, 0.0802418, 0.0802168, 0.0801921, 0.0801675
38.7862, 0.076586, 0.0755055, 0.0753173, 0.0752408, 0.0751946, 0.0751598, 0.0751304, 0.0751037, 0.0750787, 0.0750546, 0.0750312, 0.0750082, 0.0749856, 0.0749631, 0.0749409
39.9767, 0.0715957, 0.0705835, 0.0704078, 0.0703368, 0.0702941, 0.0702622, 0.0702353, 0.070211, 0.0701882, 0.0701664, 0.0701451, 0.0701242, 0.0701037, 0.0700833, 0.0700631
41.2038, 0.0669904, 0.0660416, 0.0658774, 0.0658114, 0.0657719, 0.0657426, 0.065718, 0.0656958, 0.065675, 0.065655, 0.0656357, 0.0656167, 0.065598, 0.0655795, 0.0655611
42.4684, 0.0627424, 0.0618522, 0.0616986, 0.0616371, 0.0616006, 0.0615736, 0.0615509, 0.0615306, 0.0615116, 0.0614934, 0.0614757, 0.0614584, 0.0614413, 0.0614245, 0.0614077
43.7719, 0.0588796, 0.0580429, 0.0578988, 0.0578415, 0.0578075, 0.0577826, 0.0577617, 0.057743, 0.0577255, 0.0577088, 0.0576926, 0.0576768, 0.0576611, 0.0576457, 0.0576304
45.1155, 0.0553244, 0.0545371, 0.0544018, 0.0543481, 0.0543165, 0.0542934, 0.0542741, 0.0542568, 0.0542407, 0.0542253, 0.0542104, 0.0541958, 0.0541815, 0.0541673, 0.0541532
46.5002, 0.052075, 0.0513329, 0.0512057, 0.0511554, 0.0511259, 0.0511043, 0.0510864, 0.0510704, 0.0510556, 0.0510414, 0.0510276, 0.0510141, 0.0510009, 0.0509878, 0.0509748
47.9275, 0.0490916, 0.0483912, 0.0482714, 0.0482241, 0.0481965, 0.0481765, 0.0481598, 0.048145, 0.0481312, 0.0481181, 0.0481053, 0.0480929, 0.0480806, 0.0480685, 0.0480566
49.3985, 0.0463557, 0.0456936, 0.0455805, 0.0455361, 0.0455103, 0.0454915, 0.045476, 0.0454622, 0.0454494, 0.0454372, 0.0454254, 0.0454139, 0.0454026, 0.0453914, 0.0453803
50.9148, 0.0438538, 0.0432268, 0.0431199, 0.043078, 0.0430537, 0.0430362, 0.0430217, 0.0430089, 0.0429969, 0.0429856, 0.0429746, 0.0429639, 0.0429534, 0.042943, 0.0429327
52.4775, 0.0415494, 0.0409549, 0.0408536, 0.0408141, 0.0407913, 0.0407748, 0.0407612, 0.0407493, 0.0407381, 0.0407276, 0.0407174, 0.0407074, 0.0406976, 0.0406879, 0.0406783
54.0882, 0.039446, 0.0388811, 0.038785, 0.0387476, 0.0387261, 0.0387106, 0.0386979, 0.0386866, 0.0386762, 0.0386664, 0.0386568, 0.0386475, 0.0386384, 0.0386293, 0.0386204
