lon,lat,observation,year,month,day
-9.88899,50.0005,0.046749987,2000,1,1
-9.77788,50.0005,0.044747416,2000,1,1
-9.88899,50.06717,0.042371966,2000,1,1
-9.77788,50.06717,0.04151449,2000,1,1
-9.88899,50.13384,0.043376923,2000,1,1
-9.77788,50.13384,0.04473716,2000,1,1
-9.88899,50.20051,0.04363613,2000,1,1
-9.77788,50.20051,0.042882804,2000,1,1
-9.88899,50.0005,0.04661999,2000,1,2
-9.77788,50.0005,0.044164333,2000,1,2
-9.88899,50.06717,0.04172278,2000,1,2
-9.77788,50.06717,0.04014495,2000,1,2
-9.88899,50.13384,0.041706443,2000,1,2
-9.77788,50.13384,0.042641938,2000,1,2
-9.88899,50.20051,0.04259894,2000,1,2
-9.77788,50.20051,0.04167351,2000,1,2
-9.88899,50.0005,0.043649297,2000,1,3
-9.77788,50.0005,0.040971104,2000,1,3
-9.88899,50.06717,0.03948892,2000,1,3
-9.77788,50.06717,0.037623513,2000,1,3
-9.88899,50.13384,0.039306957,2000,1,3
-9.77788,50.13384,0.03979631,2000,1,3
-9.88899,50.20051,0.04045161,2000,1,3
-9.77788,50.20051,0.039134275,2000,1,3
-9.88899,50.0005,0.040540542,2000,1,4
-9.77788,50.0005,0.03761299,2000,1,4
-9.88899,50.06717,0.037303533,2000,1,4
-9.77788,50.06717,0.03539228,2000,1,4
-9.88899,50.13384,0.037238494,2000,1,4
-9.77788,50.13384,0.037528794,2000,1,4
-9.88899,50.20051,0.03853065,2000,1,4
-9.77788,50.20051,0.036989532,2000,1,4
-9.88899,50.0005,0.039241813,2000,1,5
-9.77788,50.0005,0.03613788,2000,1,5
-9.88899,50.06717,0.036364194,2000,1,5
-9.77788,50.06717,0.03391206,2000,1,5
-9.88899,50.13384,0.03590578,2000,1,5
-9.77788,50.13384,0.03567813,2000,1,5
-9.88899,50.20051,0.037459753,2000,1,5
-9.77788,50.20051,0.035663165,2000,1,5
-9.88899,50.0005,0.03833156,2000,1,6
-9.77788,50.0005,0.035012126,2000,1,6
-9.88899,50.06717,0.035864897,2000,1,6
-9.77788,50.06717,0.032875925,2000,1,6
-9.88899,50.13384,0.03504757,2000,1,6
-9.77788,50.13384,0.034218732,2000,1,6
-9.88899,50.20051,0.036716774,2000,1,6
-9.77788,50.20051,0.03469436,2000,1,6
-9.88899,50.0005,0.037380356,2000,1,7
-9.77788,50.0005,0.0339501,2000,1,7
-9.88899,50.06717,0.035267163,2000,1,7
-9.77788,50.06717,0.03169151,2000,1,7
-9.88899,50.13384,0.034058787,2000,1,7
-9.77788,50.13384,0.032392446,2000,1,7
-9.88899,50.20051,0.03563703,2000,1,7
-9.77788,50.20051,0.033384673,2000,1,7
-9.88899,50.0005,0.0356784,2000,1,8
-9.77788,50.0005,0.03202915,2000,1,8
-9.88899,50.06717,0.034032658,2000,1,8
-9.77788,50.06717,0.030377483,2000,1,8
-9.88899,50.13384,0.03301529,2000,1,8
-9.77788,50.13384,0.03105375,2000,1,8
-9.88899,50.20051,0.03448561,2000,1,8
-9.77788,50.20051,0.032104086,2000,1,8
-9.88899,50.0005,0.03420616,2000,1,9
-9.77788,50.0005,0.03050856,2000,1,9
-9.88899,50.06717,0.032831624,2000,1,9
-9.77788,50.06717,0.029254336,2000,1,9
-9.88899,50.13384,0.03190738,2000,1,9
-9.77788,50.13384,0.029960254,2000,1,9
-9.88899,50.20051,0.03324737,2000,1,9
-9.77788,50.20051,0.031006163,2000,1,9
-9.88899,50.0005,0.033172,2000,1,10
-9.77788,50.0005,0.029478062,2000,1,10
-9.88899,50.06717,0.032025963,2000,1,10
-9.77788,50.06717,0.028326022,2000,1,10
-9.88899,50.13384,0.031210948,2000,1,10
-9.77788,50.13384,0.028875263,2000,1,10
-9.88899,50.20051,0.032425266,2000,1,10
-9.77788,50.20051,0.029987501,2000,1,10
-9.88899,50.0005,0.032093838,2000,1,11
-9.77788,50.0005,0.028300567,2000,1,11
-9.88899,50.06717,0.031242661,2000,1,11
-9.77788,50.06717,0.02725218,2000,1,11
-9.88899,50.13384,0.030689405,2000,1,11
-9.77788,50.13384,0.02768278,2000,1,11
-9.88899,50.20051,0.031871356,2000,1,11
-9.77788,50.20051,0.028938696,2000,1,11
-9.88899,50.0005,0.030783635,2000,1,12
-9.77788,50.0005,0.02699982,2000,1,12
-9.88899,50.06717,0.030453283,2000,1,12
-9.77788,50.06717,0.026306663,2000,1,12
-9.88899,50.13384,0.030271417,2000,1,12
-9.77788,50.13384,0.026804209,2000,1,12
-9.88899,50.20051,0.031415336,2000,1,12
-9.77788,50.20051,0.028250223,2000,1,12
-9.88899,50.0005,0.028036779,2000,1,13
-9.77788,50.0005,0.024647053,2000,1,13
-9.88899,50.06717,0.028412942,2000,1,13
-9.77788,50.06717,0.02465749,2000,1,13
-9.88899,50.13384,0.028544284,2000,1,13
-9.77788,50.13384,0.025401397,2000,1,13
-9.88899,50.20051,0.029634053,2000,1,13
-9.77788,50.20051,0.026643684,2000,1,13
-9.88899,50.0005,0.025722437,2000,1,14
-9.77788,50.0005,0.023314307,2000,1,14
-9.88899,50.06717,0.026501605,2000,1,14
-9.77788,50.06717,0.023542443,2000,1,14
-9.88899,50.13384,0.026877902,2000,1,14
-9.77788,50.13384,0.024446275,2000,1,14
-9.88899,50.20051,0.027977958,2000,1,14
-9.77788,50.20051,0.025400069,2000,1,14
-9.88899,50.0005,0.02377113,2000,1,15
-9.77788,50.0005,0.023053505,2000,1,15
-9.88899,50.06717,0.023853136,2000,1,15
-9.77788,50.06717,0.023337768,2000,1,15
-9.88899,50.13384,0.024555076,2000,1,15
-9.77788,50.13384,0.023685584,2000,1,15
-9.88899,50.20051,0.02552869,2000,1,15
-9.77788,50.20051,0.024355404,2000,1,15
-9.88899,50.0005,0.023236519,2000,1,16
-9.77788,50.0005,0.023216814,2000,1,16
-9.88899,50.06717,0.022426946,2000,1,16
-9.77788,50.06717,0.023088692,2000,1,16
-9.88899,50.13384,0.022732686,2000,1,16
-9.77788,50.13384,0.023328708,2000,1,16
-9.88899,50.20051,0.023786511,2000,1,16
-9.77788,50.20051,0.02374949,2000,1,16
-9.88899,50.0005,0.023680335,2000,1,17
-9.77788,50.0005,0.023775155,2000,1,17
-9.88899,50.06717,0.022077827,2000,1,17
-9.77788,50.06717,0.022562841,2000,1,17
-9.88899,50.13384,0.021644786,2000,1,17
-9.77788,50.13384,0.022576442,2000,1,17
