Dates,a,e,g,pie,r,x,y,beta,psi,omega,alphax,alphapie,rhopie,rhog,rhox,rhoa,rhoe
Comments,Total Factor Productivity,Aggregate Technology AR(1) Process,Output Growth,Inflation,Interest Rate,Output Gap,Output,,,,,,,,,,
1948-01-01 00:00:00,-0.15261086393647985,0.0027445165666072292,0.008525844,0.002566240999999999,-0.009988518999999998,0.038264640838215444,0.028848386534301215,0.99,0.1,0.0617,0.0836,0.0001,0.3597,0.2536,0.0347,0.947,0.9625
1948-04-01 00:00:00,-0.17489178790138196,-0.0003611235366816762,-0.003985906,0.011633540999999999,-0.009863199,0.030829957261276696,0.020039133947761384,,,,,,,,,,
1948-07-01 00:00:00,-0.17908224619312277,0.0031988928608904883,-0.004559256,-0.005726138999999998,-0.009637579,0.017463388129545652,0.006414013539429932,,,,,,,,,,
1948-10-01 00:00:00,-0.13624453418604635,0.006652161499453227,-0.020547416,-0.013725178999999999,-0.009562359,0.03217871546749792,0.023772427708218788,,,,,,,,,,
1949-01-01 00:00:00,-0.09671377803639829,0.009593545639120009,-0.010062965999999994,-0.020108349,-0.009562359,0.04584392682957128,0.039876686724725455,,,,,,,,,,
1949-04-01 00:00:00,-0.07803999850158505,0.009239678492761597,0.003642004,-0.014394809,-0.009879909,0.05937931838372567,0.0545642504761778,,,,,,,,,,
1949-07-01 00:00:00,-0.06414377532444451,0.008578632902017746,-0.01807486600000001,-0.007415339,-0.009796349,0.07473150783712687,0.07077383689960855,,,,,,,,,,
1949-10-01 00:00:00,-0.07042617876478323,0.00879749654782951,0.032789644,-0.011497139,-0.009729509,0.06351194208486942,0.05916664685508222,,,,,,,,,,
1950-01-01 00:00:00,-0.07381626281315366,0.006982514001471129,0.021975264,-0.0045003890000000005,-0.009604149,0.06461705609512379,0.060062592679552156,,,,,,,,,,
1950-04-01 00:00:00,-0.09524468083637788,0.0021131427304620625,0.030965904000000002,0.012714930999999999,-0.009436989,0.06262751874870293,0.05675092194109835,,,,,,,,,,
1950-07-01 00:00:00,-0.12929901967761023,0.0013311466681330036,0.015467533999999995,0.010037471,-0.009144389,0.04586752949311037,0.03788977997900177,,,,,,,,,,
1950-10-01 00:00:00,-0.15973871321264216,-0.0042062782652282395,0.009041364,0.028724641,-0.009069129,0.04063947076005685,0.0307835921548368,,,,,,,,,,
1951-01-01 00:00:00,-0.19239547407151128,0.001190653381568007,0.013822194000000003,-0.002674779000000002,-0.008759689,0.004120478629263964,-0.007750322120948342,,,,,,,,,,
1951-04-01 00:00:00,-0.1708032814952703,0.002573723020347174,0.014634394,-0.008580839,-0.008475259,0.0002515211275429382,-0.010287041340715272,,,,,,,,,,
1951-07-01 00:00:00,-0.16198341083592968,0.0005280409348140146,-0.004886826,0.002598411000000002,-0.008458529,0.012102543359474792,0.0021081669108979125,,,,,,,,,,
1951-10-01 00:00:00,-0.16625427148536995,0.003475728042526777,0.005591614,-0.010700609,-0.008567289,0.004353199242288858,-0.0059046893083585005,,,,,,,,,,
