Temperature;1;0.98;0.94;0.84;0.7;0.58;0.18;0.14;0.1;0.05;0.002716184;0
0;1;0,969359577;0,859980165;0,372929062;0,04821248;0,005589988;-2,32778E-11;-7,53449E-08;5,21986E-06;0;0;3,01017E-07
10;1;0,97008469;0,864146496;0,38925493;0,054225649;0,006919231;5,86194E-05;2,59914E-05;8,51038E-06;0;0;5,50398E-07
20;1;0,969873093;0,867524906;0,405086388;0,060671085;0,008480883;0,000123123;3,96999E-05;1,35945E-05;0;0;9,81306E-07
30;1;0,969573572;0,870198607;0,42028074;0,06885508;0,01031804;0,00020338;5,9528E-05;2,12764E-05;0;0;1,70598E-06
40;1;0,968128194;0,871970502;0,434507707;0,07471305;0,012435778;0,000311556;8,76245E-05;3,26257E-05;0;0;2,8919E-06
50;1;0,965916659;0,873062735;0,448007314;0,082263527;0,014853275;0,000453153;0,00012662;4,90166E-05;0;0;4,78008E-06
60;1;0,962683148;0,873241828;0,460585006;0,090125295;0,017585575;0,000649279;0,000179619;7,21524E-05;0;0;7,70422E-06
70;1;0,959460352;0,872460343;0,472451232;0,098283247;0,020657961;0,000909081;0,000250134;0,000104059;0;0;1,21077E-05
80;1;0,95480803;0,870976894;0,483336273;0,10670122;0,024078706;0,00124708;0,000341954;0,00014704;0;0;1,8554E-05
90;1;0,949768877;0,868701287;0,493720369;0,11532014;0,027848214;0,001676083;0,000458917;0,00020357;0;0;2,7724E-05
100;1;0,944246713;0,865957108;0,503204776;0,124150631;0,031988991;0,002208777;0,000604607;0,000276131;0;0;4,03937E-05
110;1;0,938665461;0,862653946;0,511856222;0,133211599;0,036469445;0,002859099;0,000781959;0,000366977;0;0;5,7387E-05
120;1;0,931609368;0,85897932;0,489465082;0,142298907;0,041331422;0,003640659;0,000992814;0,000477846;0;0;7,94977E-05
130;1;0,925168242;0,854623683;0,52741786;0,151547273;0,04653952;0,004559564;0,001237439;0,00060962;0;0;0,000107383
140;1;0,918086318;0,849934734;0,534346889;0,160901669;0,052095503;0,005636751;0,001514093;0,000761999;0;0;0,000141436
150;1;0,91077997;0,845433013;0,540681871;0,170299799;0,057971215;0,006883716;0,001818667;0,000933196;0;0;0,000181646
160;1;0,903522628;0,840264827;0,54659029;0,179742914;0,064173508;0,00832269;0,002144502;0,001119735;0;0;0,000227474
170;1;0,896170668;0,835212482;0,552104486;0,18921553;0,070683567;0,009975361;0,002482402;0,001316378;0;0;0,000277766
180;1;0,888914408;0,829975293;0,557077856;0,198644546;0,077466001;0,011847818;0,002820916;0,001516246;0;0;0,000330726
190;1;0,88161006;0,824776085;0,561942912;0,208139391;0,084508695;0,013946822;0,003146883;0,001711127;0;0;0,000383971
