Spectrum #,Frame ID,x,y,Real_time,Live_time,Spectrum
0,C87,0.000,0.000,7.37,6.8,"[0,0,0,0,0,0,0,0,0,0,0,0,18,13,8,15,10,9,11,12,10,11,13,13,17,25,41,78,83,138,166,147,123,83,56,34,28,32,21,23,19,24,21,34,30,30,32,36,23,28,35,45,59,79,80,112,95,107,92,68,52,42,52,50,45,40,54,38,56,51,68,62,69,67,52,82,71,81,95,105,137,192,239,325,388,367,337,356,315,299,362,487,851,1274,1887,2525,3050,3086,2969,2306,1651,998,618,348,160,81,44,36,32,33,23,16,15,20,14,21,17,11,18,16,14,15,22,22,21,23,22,16,16,14,20,20,13,22,28,24,18,24,17,20,24,22,25,23,19,26,24,28,36,28,48,59,53,57,37,48,43,29,22,32,39,23,21,25,27,36,31,30,33,22,26,34,20,28,32,21,30,35,26,33,35,39,34,21,22,30,24,25,20,26,36,32,20,27,23,21,26,31,23,23,30,30,23,28,31,31,25,19,30,29,26,28,26,20,36,25,19,35,28,21,34,37,37,35,25,24,30,29,25,28,41,40,34,22,36,26,29,23,29,34,38,25,26,24,19,28,29,31,23,45,27,27,23,28,33,35,27,27,33,38,41,31,23,38,34,31,28,37,24,19,39,35,19,31,29,29,31,26,35,23,37,29,35,27,30,33,26,32,26,29,26,27,24,31,25,25,28,33,24,22,28,31,27,23,26,31,23,25,15,19,24,31,32,35,26,37,18,30,24,24,40,24,28,24,24,25,18,12,23,22,26,26,38,19,28,19,34,31,27,28,17,25,26,19,19,27,20,21,18,19,33,22,20,22,20,15,25,19,28,28,20,22,33,37,18,30,28,20,26,22,40,18,25,31,35,26,28,19,22,26,24,20,19,25,23,18,28,24,16,15,18,30,17,26,15,32,13,27,22,21,15,25,11,20,20,20,26,19,18,24,20,20,26,24,20,18,26,16,23,25,16,25,21,23,27,19,22,24,13,23,16,21,17,24,12,12,23,21,19,23,23,20,25,18,18,19,20,17,32,13,19,30,19,18,15,16,10,22,18,17,14,24,20,20,13,18,21,21,25,15,18,22,17,21,16,21,16,18,20,10,24,22,24,18,14,27,11,16,21,18,19,17,9,16,17,18,23,13,19,14,13,20,20,15,17,21,14,27,21,20,21,14,16,15,11,20,17,10,18,14,15,25,12,23,15,12,19,9,19,26,14,16,16,12,12,16,11,18,19,21,21,16,27,15,19,24,13,16,13,18,17,15,11,19,11,11,18,15,20,18,15,13,12,18,10,16,22,12,15,12,9,13,19,11,9,15,16,21,14,16,22,8,19,11,8,15,17,10,10,17,16,10,20,20,13,14,16,12,13,13,10,16,20,11,10,13,25,19,13,20,18,10,19,12,15,9,9,8,15,14,11,9,14,9,17,16,13,19,14,13,12,11,13,12,15,15,23,14,15,13,13,9,12,12,12,20,9,8,15,12,17,8,17,10,19,13,10,12,18,11,14,12,11,11,13,12,8,11,13,10,17,14,16,10,8,14,13,13,5,10,14,5,10,11,20,10,8,14,11,10,12,12,15,13,7,13,8,12,21,10,11,13,13,11,15,11,18,13,9,16,12,8,9,10,9,12,8,8,11,8,13,16,10,16,12,11,13,15,7,14,16,13,13,15,10,8,9,11,11,8,13,11,10,12,10,12,9,18,14,9,16,9,8,7,9,9,10,20,8,10,4,8,14,10,7,10,8,10,8,12,8,16,15,6,4,2,10,8,8,10,9,17,12,8,9,10,9,9,8,7,16,10,8,16,9,16,18,29,28,43,52,81,92,92,142,137,206,236,295,272,306,303,331,350,333,305,306,258,228,209,185,151,104,89,65,51,34,33,20,21,6,12,11,10,11,7,6,11,7,7,7,2,8,8,10,5,10,14,8,8,7,9,9,0,8,5,15,7,7,7,6,4,8,10,9,5,5,8,9,6,9,6,6,12,8,5,10,14,11,7,12,8,13,11,12,18,17,19,14,27,25,25,28,36,28,52,56,50,60,47,47,51,49,42,44,37,33,26,22,24,12,19,13,12,10,10,8,8,11,8,10,3,7,7,2,6,4,5,2,5,4,5,5,4,8,5,8,6,2,6,4,2,8,7,8,2,13,5,5,2,3,5,5,10,8,2,6,7,5,6,2,17,6,3,1,5,11,7,8,4,4,6,9,6,4,4,2,3,3,6,3,5,11,2,4,2,4,5,8,3,4,5,3,5,5,3,8,4,9,8,2,3,5,1,3,6,3,5,8,4,6,4,3,5,3,3,5,1,5,5,5,5,5,4,4,9,5,4,7,4,8,5,3,9,4,4,2,3,3,2,0,1,3,3,2,2,2,3,4,4,5,4,6,2,2,4,7,4,4,0,7,4,2,3,2,4,1,5,6,2,4,3,4,6,3,3,1,2,2,1,3,2,5,0,3,2,6,3,7,3,2,3,6,4,3,4,4,5,5,2,5,4,5,4,1,2,5,4,5,0,3,4,1,1,4,3,4,4,4,6,5,3,1,2,3,1,4,5,3,1,6,5,4,1,3,1,3,7,3,5,2,3,5,2,5,3,3,1,2,4,1,3,5,3,5,2,4,0,2,4,4,1,1,5,1,1,2,1,3,4,5,1,1,3,5,1,1,1,3,1,2,5,1,2,2,3,4,1,0,6,3,2,3,2,2,6,0,1,5,1,3,1,2,3,1,2,0,1,2,3,3,3,1,3,2,3,0,3,2,3,1,0,3,2,6,5,3,2,2,3,1,2,2,2,1,1,0,4,3,2,2,4,3,0,1,5,4,2,0,1,2,2,1,1,1,4,1,5,3,4,3,2,0,3,0,3,1,1,0,6,2,0,1,3,0,1,4,2,0,2,2,0,2,0,1,3,2,2,2,1,0,1,1,2,3,1,1,3,1,4,3,2,1,1,3,1,0,0,1,0,1,3,3,0,1,0,3,1,0,1,2,0,1,1,4,1,1,2,0,1,0,1,2,1,0,1,1,0,1,1,1,1,0,0,1,2,1,1,2,1,1,0,1,0,3,1,1,1,3,0,0,3,1,0,2,1,0,1,0,0,1,2,0,0,1,1,0,1,0,1,1,2,1,0,1,0,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,C88,0.000,0.000,7.36,6.78,"[0,0,0,0,0,0,0,0,0,0,0,0,22,11,9,17,12,11,10,10,12,6,19,22,21,32,35,58,106,124,146,155,123,78,52,37,31,20,31,31,25,35,36,33,22,33,24,34,37,38,42,49,65,94,109,133,108,122,94,69,67,52,57,43,53,45,54,49,61,62,54,71,73,57,70,60,88,82,78,106,129,197,280,315,348,390,434,374,329,309,382,550,835,1361,1950,2650,3025,3250,3045,2439,1686,1115,623,315,164,85,58,41,37,34,20,24,19,24,16,24,14,16,23,16,17,15,23,19,26,24,20,14,22,22,26,17,20,23,22,20,20,21,16,21,29,21,27,21,22,27,29,24,45,37,36,49,45,61,67,58,41,35,33,38,30,20,32,28,33,28,29,29,28,26,17,27,31,32,35,24,31,42,26,34,31,40,20,32,31,19,28,33,28,28,30,23,28,27,26,25,27,29,30,19,25,23,32,27,31,31,24,33,28,33,29,29,26,30,29,39,22,37,23,28,37,31,23,30,27,35,33,27,26,25,37,33,33,37,34,28,31,33,37,28,25,29,30,27,21,20,35,26,27,21,35,31,35,30,27,27,24,29,24,28,31,29,30,32,37,27,34,16,32,38,35,38,39,25,36,34,23,35,25,27,38,42,25,32,25,34,21,32,31,29,24,34,34,29,42,28,27,21,25,31,33,20,22,30,35,31,27,24,28,19,29,29,31,24,24,22,22,21,27,21,34,27,16,23,31,29,22,24,32,26,24,25,34,23,26,22,22,39,27,26,27,19,27,27,25,19,24,23,34,23,15,29,26,26,22,34,22,20,20,29,28,18,29,22,24,24,25,26,23,23,22,24,16,19,23,26,30,29,21,31,31,21,9,31,33,25,24,20,29,16,27,23,20,22,25,33,26,26,27,22,23,19,13,21,20,30,25,28,29,18,23,20,16,27,32,18,21,18,14,29,32,23,28,20,23,18,22,22,24,23,25,21,16,19,18,21,29,15,23,21,21,25,23,27,20,24,28,17,19,20,15,21,23,21,20,23,23,20,25,15,19,25,27,21,23,19,18,20,22,23,19,21,11,24,14,14,15,27,17,29,14,21,15,21,17,24,13,19,23,20,26,19,14,21,23,25,17,16,20,23,15,16,23,19,15,15,22,13,17,19,10,20,19,23,15,20,24,14,20,14,20,11,17,19,20,15,11,15,9,19,18,14,18,21,27,13,17,12,24,19,21,22,18,25,27,14,18,18,11,7,22,20,17,16,22,18,15,22,11,15,10,14,15,20,5,7,17,15,15,10,12,14,10,13,15,12,15,8,12,17,9,16,13,17,19,23,13,12,12,19,15,15,15,16,9,17,16,18,10,13,15,10,13,14,9,19,20,17,18,14,15,16,16,16,15,11,15,12,9,16,19,15,13,13,14,6,17,9,10,9,18,12,26,10,17,15,8,17,18,10,15,18,11,18,11,10,15,13,14,16,17,12,13,17,16,21,17,7,14,12,16,11,15,7,15,19,16,12,13,11,15,9,12,11,11,15,6,6,10,13,11,15,6,10,11,9,12,10,13,14,8,7,14,10,12,10,14,11,13,8,7,15,9,8,7,11,8,11,12,12,7,15,6,13,11,23,8,9,5,10,13,12,12,12,11,11,4,9,7,10,10,11,10,10,9,11,9,10,11,9,12,8,9,8,10,12,17,15,12,14,11,6,10,14,5,10,8,10,9,12,14,13,5,4,10,11,7,10,6,8,10,3,11,11,10,8,5,8,11,10,11,10,13,3,12,6,9,10,9,20,6,12,18,9,14,19,19,30,28,46,70,55,77,108,132,175,196,202,217,296,295,351,339,354,320,295,307,270,223,189,173,164,111,87,67,52,37,24,26,24,11,11,10,8,6,10,8,11,10,14,2,12,11,4,8,9,6,4,7,3,7,4,9,6,5,16,9,8,3,7,10,7,11,9,8,16,5,10,15,6,6,9,2,8,15,10,10,7,6,7,3,4,4,15,10,16,8,22,19,20,14,20,37,39,34,57,45,42,46,54,44,43,38,38,55,32,25,27,24,32,19,11,15,13,17,9,12,8,9,3,7,4,6,8,6,7,6,10,6,6,10,10,11,10,6,4,8,0,6,5,8,7,5,4,4,2,3,3,3,5,3,8,7,4,4,6,2,4,4,2,4,5,5,6,4,5,3,5,4,8,10,4,4,5,5,4,5,5,4,5,7,6,4,3,5,2,6,5,6,3,2,6,4,3,2,5,3,6,6,5,4,8,7,3,2,4,6,6,4,6,2,4,5,2,4,6,3,4,5,6,4,5,6,3,2,3,7,9,1,4,4,2,7,4,6,5,3,3,4,5,6,5,5,6,3,6,1,2,5,5,4,2,3,3,3,6,3,3,2,1,2,4,7,4,2,4,5,5,5,5,3,5,3,5,5,5,5,4,3,5,1,7,7,4,3,3,7,8,1,4,4,5,2,2,4,1,5,5,2,2,0,5,4,2,6,5,4,1,2,6,1,2,5,3,4,4,4,5,4,3,6,3,5,5,2,2,5,4,3,8,7,6,1,5,3,4,2,4,2,4,2,1,1,4,3,4,4,7,3,2,1,6,2,2,1,2,4,1,5,7,1,2,5,2,3,3,1,3,3,4,1,3,3,4,0,3,5,1,0,2,2,2,2,3,1,7,5,2,4,3,3,3,1,3,3,4,2,2,2,1,2,5,3,7,4,2,2,1,3,3,3,2,1,1,2,3,1,1,1,1,2,3,2,3,3,3,1,4,1,5,2,3,2,1,2,2,0,0,3,2,0,1,4,1,3,1,2,3,2,1,0,1,1,2,3,2,4,2,3,1,2,1,4,2,3,1,0,0,0,1,0,2,0,2,2,2,0,2,0,1,0,1,1,2,0,2,4,0,2,2,2,0,1,2,1,0,1,1,2,0,3,3,3,2,0,1,4,2,2,0,2,2,0,4,1,1,2,2,1,2,2,4,0,1,4,2,2,1,2,2,0,0,0,1,1,0,1,2,2,2,3,0,1,2,1,3,1,2,1,0,1,0,2,0,3,2,0,0,1,1,0,1,0,2,5,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,3,0,1,1,1,3,1,1,1,1,0,0,1,1,0,1,0,2,0,1,0,0,0,0,1,0,2,1,0,2,1,0,0,1,1,0,0,3,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,C89,0.000,0.000,7.86,7.25,"[0,0,0,0,0,0,0,0,0,0,0,0,10,21,16,11,20,8,12,7,11,13,19,9,20,38,43,74,106,190,154,181,140,96,58,28,23,26,23,22,23,24,31,37,29,29,22,35,38,36,40,52,55,82,107,122,117,117,102,75,50,56,60,39,36,47,58,41,64,51,48,57,68,70,71,73,77,92,102,106,147,197,293,337,379,411,399,376,324,296,375,517,867,1401,2043,2742,3229,3312,3082,2511,1683,1081,618,296,165,92,44,39,23,24,31,12,15,16,25,16,15,11,11,18,17,19,21,21,15,25,15,24,25,23,12,13,21,18,13,20,18,20,17,23,19,15,23,22,17,25,18,38,37,30,45,47,60,37,57,45,42,38,37,27,30,36,28,21,31,25,24,22,26,15,25,35,27,31,27,25,29,29,31,37,32,41,26,34,21,20,23,31,24,29,33,30,22,28,28,35,34,19,24,26,25,19,18,30,33,26,26,21,40,21,35,27,33,18,30,36,25,23,30,32,30,28,31,25,32,35,29,33,35,37,32,39,31,35,28,45,38,28,31,29,24,34,43,40,30,39,45,41,35,26,29,34,42,31,30,36,27,30,29,27,29,27,38,26,17,35,28,34,36,30,31,42,28,17,27,32,25,31,20,29,31,29,35,43,28,28,32,32,32,35,41,31,25,48,35,34,23,31,31,31,31,26,23,29,24,32,27,21,28,28,35,43,29,30,21,38,29,29,26,28,22,25,25,30,28,24,26,30,39,31,32,35,49,28,28,40,23,24,32,32,26,31,31,22,24,41,33,18,26,26,24,29,32,22,27,33,23,24,30,25,28,22,26,20,26,19,22,25,18,32,19,23,33,27,23,21,25,25,24,28,13,22,21,22,31,19,26,23,28,24,28,35,23,20,26,26,32,24,27,19,26,20,20,25,22,26,24,30,18,38,26,29,25,25,20,17,17,19,16,23,16,24,17,33,24,21,25,23,22,16,22,28,22,23,28,25,19,27,17,26,16,21,19,30,28,22,24,24,23,19,28,14,20,17,14,29,19,22,22,22,29,22,17,23,25,19,27,31,21,24,26,17,26,19,14,17,22,22,14,15,20,24,24,24,24,27,24,26,22,19,19,24,17,15,20,12,15,19,19,12,19,23,17,23,19,17,17,16,20,16,14,11,16,24,16,14,15,26,26,14,10,20,19,25,21,26,22,17,15,16,20,24,20,13,19,18,16,11,12,13,20,22,20,10,13,18,19,17,18,20,14,18,16,18,12,12,14,15,21,22,12,21,22,13,16,32,28,21,15,24,15,18,19,20,19,16,26,15,18,14,18,16,19,16,18,16,20,21,13,19,16,16,25,13,8,17,16,11,19,13,14,18,14,20,21,15,13,15,15,9,15,19,13,13,8,15,15,21,15,13,17,15,16,14,10,16,11,17,11,19,18,11,11,12,10,18,12,17,10,13,16,13,11,16,12,13,10,18,14,11,15,17,25,13,6,13,14,12,12,17,12,16,8,8,14,17,20,12,13,12,12,12,14,14,12,16,11,11,14,6,6,16,19,12,15,15,16,6,13,15,16,11,14,11,14,11,10,8,11,12,9,13,14,12,11,8,10,14,13,10,11,13,11,12,9,11,12,14,12,11,9,13,11,4,9,5,11,14,18,12,9,8,13,12,8,9,9,11,7,13,9,13,12,15,7,10,16,12,8,16,9,7,12,15,12,8,11,13,6,12,11,16,10,8,15,17,3,12,11,13,8,11,10,13,9,16,14,8,12,10,9,7,11,8,11,7,13,15,10,12,6,7,12,18,10,18,28,35,34,52,61,90,98,100,156,189,241,232,316,283,325,346,340,374,376,374,295,256,262,208,191,142,110,95,89,39,43,27,29,19,17,18,9,9,12,7,7,18,10,7,8,11,6,7,11,6,5,10,7,10,5,10,6,4,7,7,7,7,12,9,10,9,3,8,5,8,12,7,10,8,8,11,12,8,9,9,11,3,8,7,9,9,6,10,13,14,15,6,19,27,29,26,25,33,46,42,54,45,55,51,44,48,54,48,45,49,37,31,26,22,21,22,7,12,12,8,11,5,11,3,4,6,6,8,4,5,11,8,3,6,4,8,6,2,5,6,10,4,2,10,5,8,3,9,5,6,3,4,5,4,5,6,7,9,6,9,7,8,6,6,8,6,6,8,8,4,6,9,3,6,4,9,9,5,2,5,7,7,5,5,8,10,5,8,5,5,7,5,1,4,3,6,8,3,4,6,3,1,2,9,5,3,7,7,5,7,2,7,5,2,4,3,4,6,2,8,4,0,3,2,8,4,6,2,4,1,3,6,7,7,4,4,5,2,0,4,6,5,4,3,2,3,15,4,3,4,6,5,5,2,2,5,9,3,3,5,5,5,3,6,4,4,1,6,5,7,2,2,5,0,4,3,5,7,5,1,3,2,3,6,5,9,5,3,7,4,7,1,3,6,3,1,2,4,1,7,3,4,3,5,3,6,4,3,1,5,1,2,2,1,2,4,1,3,1,7,1,3,2,4,3,3,1,2,2,2,5,2,7,1,4,2,7,0,3,5,3,1,1,3,4,4,1,3,1,3,2,4,4,2,8,1,1,1,1,2,4,0,5,2,2,8,3,2,0,3,0,5,1,2,2,2,1,2,6,0,5,3,1,2,4,0,0,3,5,0,3,7,1,4,4,5,4,5,0,1,1,2,1,1,1,3,0,4,1,2,1,3,0,2,1,3,1,4,1,3,0,4,3,2,0,2,3,3,2,2,1,2,2,4,1,1,3,1,0,3,1,1,4,2,4,1,2,4,1,2,3,3,1,2,1,2,0,1,1,1,1,0,3,6,3,4,5,1,1,3,2,2,2,2,1,3,4,1,2,3,2,2,2,2,3,1,3,1,1,4,5,1,1,1,2,2,2,2,3,1,2,2,0,0,1,0,1,0,2,0,1,4,2,1,1,1,1,0,2,1,0,1,2,1,1,1,2,1,1,2,1,1,1,0,1,3,1,2,1,1,3,2,2,2,3,1,0,3,1,0,2,1,0,0,2,2,0,1,3,0,3,1,1,1,4,1,2,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,3,0,0,0,3,1,0,2,1,1,0,0,0,0,1,0,4,2,1,1,0,1,1,0,0,0,2,0,0,2,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,3,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
