ROIs_name
lh_area_32
lh_area_25
lh_area_24
lh_MCC
lh_area_10
lh_area_14
lh_areas_11/13
lh_area_12m/o
lh_OFa-p
lh_OLF
lh_cl_OFC
lh_area_8A
lh_area_8B
lh_rostral_dlPFC
lh_rostral_vlPFC
lh_caudal_vlPFC
lh_M1
lh_PM
lh_SMA/preSMA
lh_SI
lh_SII
lh_V6
lh_V6A
lh_area_5
lh_vm_IPS
lh_lat_IPS
lh_MST
lh_area_7_in_IPL
lh_area_7m
lh_PCC
lh_RSC
lh_HiF
lh_preS/paraS
lh_paraHipp
lh_ERh
lh_PRh
lh_TGa
lh_TGg/TGd
lh_TEO
lh_gyral_TE
lh_TE_in_STSv
lh_STSf
lh_STSd
lh_STGr
lh_STGc
lh_lat_belt
lh_med_belt
lh_RTp
lh_core
lh_Ins/Pi
lh_Ri
lh_MT
lh_V4
lh_V3
lh_V2
lh_V1
rh_area_32
rh_area_25
rh_area_24
rh_MCC
rh_area_10
rh_area_14
rh_areas_11/13
rh_area_12m/o
rh_OFa-p
rh_OLF
rh_cl_OFC
rh_area_8A
rh_area_8B
rh_rostral_dlPFC
rh_rostral_vlPFC
rh_caudal_vlPFC
rh_M1
rh_PM
rh_SMA/preSMA
rh_SI
rh_SII
rh_V6
rh_V6A
rh_area_5
rh_vm_IPS
rh_lat_IPS
rh_MST
rh_area_7_in_IPL
rh_area_7m
rh_PCC
rh_RSC
rh_HiF
rh_preS/paraS
rh_paraHipp
rh_ERh
rh_PRh
rh_TGa
rh_TGg/TGd
rh_TEO
rh_gyral_TE
rh_TE_in_STSv
rh_STSf
rh_STSd
rh_STGr
rh_STGc
rh_lat_belt
rh_med_belt
rh_RTp
rh_core
rh_Ins/Pi
rh_Ri
rh_MT
rh_V4
rh_V3
rh_V2
rh_V1
