sp_id,Cu_Ka1_center,Al_Ka1_center
0,,1.4906805938997423
1,,1.491213016611301
2,,1.4910362686641851
3,,1.4911183358174365
4,,1.4914614939269362
5,,1.4908919145528872
6,,1.4909529691775714
7,,1.490844167544753
8,,1.4909478924742552
9,,1.4909786977373922
mean,,1.4910125350406458
std,,0.0002148559166554669
